Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Continent	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE440	NA	NA	5.435999999999993e-07	black	0.0010657194242070349	438.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.196197178994949e-08	1.607918385896106	2.1618008075971798e-07	1595-01-11	1595.0290400493802	[1573.076825524309, 1614.8776150234612]	[447.923174475691, 406.1223849765388]	10.859837362797862	6633.769517208457	438.71875	1595.0290400493802	6.571942420703426e-05	False
SAMEA5818800	NA	NA	2.33999999999971e-08	grey	0.0010657194242070349	437.0	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1	Europe	7.439414770596697e-09	1.0	8.798467858455003e-20	1595-01-11	1595.0290400493802	[1560.0, 1635.0]	[461.0, 386.0]	0.0	6633.769517208457	437.0	1597.5	6.571942420703434e-05	False
NODE441	NA	NA	2.3450000000000597e-07	black	0.001065935609654186	440.4375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1962120039350755e-08	1.607938313458399	2.161854471511137e-07	1606-03-31	1606.2448512912135	[1578.7475048158012, 1620.4252017067329]	[442.2524951841988, 400.5747982932671]	11.215811241833308	6644.98532845029	440.4375	1606.2448512912135	6.593560965418537e-05	False
SAMEA5818799	NA	NA	2.33999999999971e-08	grey	0.001065935609654186	438.0	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1	Europe	7.439414770596697e-09	1.0	8.787813127710157e-20	1606-03-31	1606.2448512912135	[1560.0, 1635.0]	[461.0, 386.0]	0.0	6644.98532845029	438.0	1597.5	6.593560965418545e-05	False
SAMEA5818801	NA	NA	2.33999999999971e-08	grey	0.001065935609654186	439.0	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1	Europe	7.439414770596697e-09	1.0	8.803862645742569e-20	1606-03-31	1606.2448512912135	[1560.0, 1635.0]	[461.0, 386.0]	0.0	6644.98532845029	439.0	1597.5	6.593560965418545e-05	False
SAMEA5818798	NA	NA	2.33999999999971e-08	grey	0.001065935609654186	440.0	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1	Europe	7.439414770596697e-09	1.0	8.824614726680363e-20	1606-03-31	1606.2448512912135	[1560.0, 1635.0]	[461.0, 386.0]	0.0	6644.98532845029	440.0	1597.5	6.593560965418546e-05	False
NODE444	NA	NA	2.840399999999994e-06	black	0.0010685297900404759	442.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.646752776046314e-08	4.901935015721428	2.5941803862900117e-06	1664-10-05	1664.7614064575664	[1655.37411072594, 1687.9966608286072]	[365.62588927406, 333.0033391713928]	58.51655516635287	6703.501883616643	442.875	1664.7614064575664	6.852979004047538e-05	False
NODE445	NA	NA	2.604000000000018e-07	black	0.0010687459713385856	441.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2134890841118358e-08	1.6311620221902279	2.1618129810963888e-07	1682-04-15	1682.2875412596038	[1666.8386283196749, 1719.8611432332139]	[354.16137168032515, 301.13885676678615]	17.526134802037404	6721.02801841868	441.5	1682.2875412596038	6.874597133858501e-05	False
SAMEA7293135	NA	NA	4.689999999999984e-07	grey	0.0010691783569593053	441.0	CHE1	[1500:1800]	[-521:-221]	Russia	Chechnya	64.6863136	97.7453061	43.397614700000005	45.6985005	Second Pandemic	1.PRE	1.PRE1	SAMEA7293135	KEEP: SRA Ancient	1	Europe	7.439414770596698e-09	1.0000000000000002	4.32385620719753e-07	1740-05-30	1740.4084599142136	[1708.4660502076629, 1800.0]	[312.5339497923371, 221.0]	58.120918654609795	6779.148937073291	441.0	1650.0	6.917835695930476e-05	False
SAMEA7313236_38	NA	NA	1.6398999999999976e-06	grey	0.0010702592896630562	442.0	Rostov2033	[1762:1773]	[-259:-248]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313236_38	KEEP: SRA Ancient Combined Record	1	Europe	1.6598232799180663e-08	2.231120768367827	1.5133183244707004e-06	1773-01-01	1773.0001344191755	[1762.5990047285588, 1773.0]	[258.40099527144116, 248.0]	90.71259315957172	6811.740611578252	442.0	1767.5	7.025928966305571e-05	False
NODE446	NA	NA	9.379000000000033e-07	black	0.0010693945104620407	444.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.393045083012544e-08	3.216711471002717	8.647204215646996e-07	1693-02-25	1693.1530134735178	[1677.4913085136345, 1708.4170150093194]	[343.5086914863655, 312.58298499068064]	28.391607015951422	6731.893490632594	444.25	1693.1530134735178	6.939451046204008e-05	False
SAMEA3713715	NA	NA	2.3450000000000597e-07	grey	0.0010696106979068566	443.0	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713715	KEEP: SRA Ancient	1	Oceania	8.537186418343157e-09	1.1475615598266222	2.1618744481582441e-07	1720-01-01	1720.0001344191755	[1720.0, 1722.0]	[301.0, 299.0]	26.847120945657707	6758.740611578251	443.0	1721.0	6.96106979068559e-05	False
NODE447	NA	NA	4.689999999999984e-07	black	0.0010698268687541553	445.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7818521244369672e-08	2.3951509350970754	4.323582921144835e-07	1709-04-04	1709.254805459297	[1696.385841918112, 1718.1474289288576]	[324.61415808188804, 302.8525710711424]	16.101791985779073	6747.995282618373	445.5	1709.254805459297	6.982686875415456e-05	False
SAMEA3713714	NA	NA	2.33999999999971e-08	grey	0.0010698268687541553	444.0	OBS124	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713714	KEEP: SRA Ancient	1	Oceania	3.6098332790584094e-09	0.485230813225497	8.783830239603981e-20	1720-01-01	1720.0001344191755	[1720.0, 1721.8999311962948]	[301.0, 299.1000688037052]	10.745328959878634	6758.740611578251	444.0	1721.0	6.982686875415464e-05	False
SAMEA3713712	NA	NA	2.3450000000000597e-07	grey	0.0010700430609874984	445.0	OBS110	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713712	KEEP: SRA Ancient	1	Oceania	1.2475014128780612e-08	1.6768811141014015	2.1619223334301002e-07	1722-01-01	1722.0001344191755	[1720.1030284285011, 1722.0]	[300.89697157149885, 299.0]	12.745328959878634	6760.740611578251	445.0	1721.0	7.004306098749757e-05	False
SAMEA3713711	NA	NA	2.3450000000000597e-07	grey	0.001070043055474682	446.0	OBS107	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713711	KEEP: SRA Ancient	1	Oceania	1.2474838967941493e-08	1.6768575691258194	2.1618672052668211e-07	1722-01-01	1722.0001344191755	[1720.103029136481, 1722.0]	[300.8969708635191, 299.0]	12.745328959878634	6760.740611578251	446.0	1721.0	7.004305547468124e-05	False
SAMEA3713713	NA	NA	2.3450000000000597e-07	grey	0.0010700430528093555	447.0	OBS116	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713713	KEEP: SRA Ancient	1	Oceania	1.2474754280594107e-08	1.6768461855224048	2.161840552002824e-07	1722-01-01	1722.0001344191755	[1720.1030292370306, 1722.0]	[300.89697076296943, 299.0]	12.745328959878634	6760.740611578251	447.0	1721.0	7.004305280935484e-05	False
SAMEA5054093	NA	NA	5.166000000000011e-07	grey	0.0010499382218678438	416.0	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603353999999996	1.8883334999999999	43.648785100000005	2.3435683999999997	Second Pandemic	1.PRE	1.PRE1	SAMEA5054093	KEEP: SRA Ancient	1	Oceania	5.09041566761864e-09	0.6842494772220302	4.3244797795897963e-07	1279-01-01	1279.0001344191755	[1279.0, 1369.432773884161]	[742.0, 651.567226115839]	100.69940272593294	6317.740611578252	416.0	1334.0	4.99382218678432e-05	False
NODE451	NA	NA	4.689999999999984e-07	black	0.001049938137403207	451.1920852661133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.697310611987714e-08	2.281510931069618	4.323635133220809e-07	1201-09-29	1201.7450969679794	[852.9233690446663, 861.0558642830824]	[1168.0766309553337, 1159.9441357169176]	23.44436527473681	6240.485574127056	451.1920852661133	1201.7450969679794	4.99381374032063e-05	False
SAMEA5054089	NA	NA	1.6895999999999982e-06	grey	0.001051451458810237	448.0	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1	Europe	7.956483032978426e-09	1.069503889529775	1.513321407030091e-06	1391-11-15	1391.8738434703857	[1300.0, 1384.4826807242096]	[721.0, 636.5173192757904]	190.12874650240633	6430.614320629462	448.0	1350.0	5.145145881023639e-05	False
SAMEA3937654	NA	NA	4.689999999999984e-07	grey	0.0010503705081463944	449.0	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient	1	Europe	2.8945548450897136e-09	0.38908367584639303	4.323707431875364e-07	1362-01-01	1362.0001344191755	[1362.0, 1397.9880394938223]	[659.0, 623.0119605061777]	160.25503745119613	6400.740611578252	449.0	1381.0	5.037050814639384e-05	False
NODE453	NA	NA	4.690999999999986e-07	black	0.0010503705011525321	454.38417053222656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7625583658665172e-08	2.369216423895057	4.323637493252211e-07	1224-06-17	1224.4598572409723	[823.1147309386579, 862.3230815809791]	[1197.8852690613421, 1158.676918419021]	22.714760272992862	6263.200334400049	454.38417053222656	1224.4598572409723	5.037050115253152e-05	False
SAMEA5054090	NA	NA	2.779999999999997e-07	grey	0.0010505866896281504	450.0	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054090	KEEP: SRA Ancient	1	Europe	2.99702805057465e-09	0.4028580396431191	2.1618847561818646e-07	1300-08-25	1300.6487017923032	[1305.0, 1400.0]	[716.0, 621.0]	76.18884455133093	6339.38917895138	450.0	1350.0	5.058668962814971e-05	False
NODE454	NA	NA	2.557399999999997e-06	black	0.001052748477227188	458.7683410644531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.852214749631123e-08	3.8339235512235783	2.3779760746557528e-06	1303-04-18	1303.294215955295	[932.6341393077289, 1069.7384980711963]	[1088.365860692271, 951.2615019288037]	78.83435871432266	6342.034693114371	458.7683410644531	1303.294215955295	5.2748477227187276e-05	False
NODE455	NA	NA	1.0507200000000007e-05	black	0.001062044286227532	452.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6387944109726037e-08	3.547045691553709	9.295809000343992e-06	1645-01-10	1645.0252881783708	[1785.148029579029, 1824.4553923979217]	[235.85197042097093, 196.54460760207826]	341.7310722230759	6683.765765337447	452.0	1645.0252881783708	6.204428622753126e-05	False
GCA_000835005.1_ASM83500v1_genomic	NA	NA	2.1100000000000188e-07	grey	0.001062260480843601	451.0	Nairobi	1985	-36	Kenya	Nairobi	1.4419683	38.431397499999996	-1.30316895	36.826061224105075	Antiqua	1.ANT	1.ANT1	SAMN03256395	KEEP: Assembly Modern	1	Africa	7.439414770596697e-10	0.1	2.1619461606916092e-07	1985-01-01	1985.0	[1985.0, 1985.0]	[36.0, 36.0]	339.97471182162917	7023.740477159076	451.0	1985.0	6.226048084360043e-05	False
NODE456	NA	NA	1.1774e-05	black	0.0010730695978410484	453.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.417738682559447e-08	4.5940961593748035	1.1025311613516526e-05	1954-01-01	1954.0001344191755	[1770.004378406793, 1770.4724950515804]	[250.99562159320703, 250.52750494841962]	308.9748462408047	6992.740611578252	453.0	1954.0001344191755	7.306959784104779e-05	False
GCA_000169615.1_ASM16961v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010730695978410484	452.0	UG05-0454	2004	-17	Uganda	NA	1.5333553999999998	32.2166578	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02404404	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa	7.439414770596697e-10	0.1	8.808749736611909e-20	2004-01-01	2004.0	[2004.0, 2004.0]	[17.0, 17.0]	49.99986558082446	7042.740477159077	452.0	2004.0	7.306959784104787e-05	False
GCA_000013825.1_ASM1382v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010730695978410484	453.0	Antiqua	1965	-56	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000003	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02598369	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa	3.0361387570247352e-09	0.40811526855911734	8.801571336854379e-20	1965-01-01	1965.0	[1965.0, 1965.0]	[56.0, 56.0]	10.999865580824462	7003.740477159077	453.0	1965.0	7.306959784104787e-05	False
GCA_003798225.1_ASM379822v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010730695978410484	454.0	FDAARGOS_601	1954	-67	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000003	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN10228581	KEEP: Assembly Modern	1	Africa	7.439414768985528e-09	0.9999999997834281	8.797229216920329e-20	1954-01-01	1954.0	[1954.0, 1954.0]	[67.0, 67.0]	-0.00013441917553791427	6992.740477159077	454.0	1954.0	7.306959784104787e-05	False
NODE458	NA	NA	2.616300000000004e-06	black	0.0010551264715386328	465.53668212890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.511098657505381e-09	1.0096356889781177	2.3779943114447903e-06	1578-07-24	1578.559094091067	[1771.2678333543952, 1785.784522564274]	[249.73216664560482, 235.21547743572592]	275.26487813577205	6617.299571250143	465.53668212890625	1578.559094091067	5.512647153863207e-05	False
GCA_000323965.1_ASM32396v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010551264715386328	455.0	CMCC11001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	7.439414770596697e-10	0.1	8.813826858130389e-20	1954-01-01	1954.0	[1954.0, 1954.0]	[67.0, 67.0]	375.440905908933	6992.740477159076	455.0	1954.0	5.5126471538632156e-05	False
GCA_000323605.1_ASM32360v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010551264715386328	456.0	780441	1978	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	7.439414770596697e-10	0.1	8.795785481744871e-20	1978-01-01	1978.0	[1978.0, 1978.0]	[43.0, 43.0]	399.440905908933	7016.740477159076	456.0	1978.0	5.5126471538632156e-05	False
GCA_000325165.1_ASM32516v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010555588430738688	457.0	K21985002	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	1.IN	1.IN1	SAMN02403092	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1.1779832251995719e-09	0.1583435339370235	4.323715352360018e-07	1985-01-01	1985.0	[1985.0, 1985.0]	[36.0, 36.0]	406.440905908933	7023.740477159076	457.0	1985.0	5.555884307386807e-05	False
NODE461	NA	NA	4.689999999999984e-07	black	0.0010555588266711279	476.0733642578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.753014685679402e-08	2.356387887670897	4.323551324951249e-07	1598-08-14	1598.6184296770807	[1726.0851224584922, 1737.4180582680303]	[294.91487754150785, 283.58194173196966]	20.05933558601373	6637.358906836157	476.0733642578125	1598.6184296770807	5.5558826671127194e-05	False
NODE464	NA	NA	2.3450000000000597e-07	black	0.0010557750066437493	458.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.651469084866309e-10	0.10285041660948559	2.161799726214417e-07	1921-11-04	1921.8433444153434	[1831.5450738058007, 1964.0]	[189.4549261941993, 57.0]	323.22491473826267	6960.58382157442	458.5	1921.8433444153434	5.5775006643748635e-05	False
GCA_000323745.1_ASM32374v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010562073880679428	458.0	C1975003	1975	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	7.455941265578563e-09	1.002221477830109	4.3238142419345554e-07	1975-01-01	1975.0	[1975.0, 1975.0]	[46.0, 46.0]	53.15665558465662	7013.740477159076	458.0	1975.0	5.620738806794209e-05	False
GCA_000324285.1_ASM32428v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010557750066437493	459.0	CMCC640047	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	7.439414770596697e-10	0.1	8.810858030969477e-20	1964-01-01	1964.0	[1964.0, 1964.0]	[57.0, 57.0]	42.15665558465662	7002.740477159076	459.0	1964.0	5.577500664374872e-05	False
NODE465	NA	NA	9.379000000000033e-07	black	0.0010564235541188785	465.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.025235232235904e-09	0.541068801291348	8.647274477506027e-07	1829-05-03	1829.3365634310157	[1780.3064202461928, 1891.037591052553]	[240.69357975380717, 129.9624089474471]	230.71813375393504	6868.077040590092	465.96875	1829.3365634310157	5.6423554118877795e-05	False
GCA_015158485.1_ASM1515848v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010564235541188785	465.0	S20070086	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021982	KEEP: Assembly Modern	1	Asia	7.439414770596697e-10	0.1	8.804423465940672e-20	2007-01-01	2007.0	[2007.0, 2007.0]	[14.0, 14.0]	177.66343656898425	7045.740477159076	465.0	2007.0	5.642355411887788e-05	False
NODE466	NA	NA	1.1723999999999958e-06	black	0.001057504459254498	466.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1320395691526299e-08	1.5216782556967607	1.08090513561959e-06	1921-10-24	1921.812028053967	[1975.3422058777128, 1983.2308042956727]	[45.657794122287214, 37.76919570432733]	92.47546462295122	6960.552505213043	466.9375	1921.812028053967	5.7504459254497384e-05	False
GCA_000323785.1_ASM32378v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001057504459254498	466.0	C1989001	1989	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	7.439414770596697e-10	0.1	1.5709380039666405e-22	1989-01-01	1989.0	[1989.0, 1989.0]	[32.0, 32.0]	67.18797194603303	7027.740477159076	466.0	1989.0	5.7504459254497384e-05	False
NODE467	NA	NA	4.689999999999984e-07	black	0.0010579368278676661	467.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52574261324183e-08	2.0508906416565535	4.3236861316795917e-07	1947-10-08	1947.7683417717094	[1989.3532741092436, 1993.321517741617]	[31.646725890756443, 27.678482258382928]	25.956313717742432	6986.508818930786	467.875	1947.7683417717094	5.7936827867665346e-05	False
GCA_015158615.1_ASM1515861v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010579368278676661	467.0	S19990068	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021978	KEEP: Assembly Modern	1	Asia	7.439414770596697e-10	0.1	8.798899070364089e-20	1999-01-01	1999.0	[1999.0, 1999.0]	[22.0, 22.0]	51.2316582282906	7037.740477159077	467.0	1999.0	5.7936827867665434e-05	False
NODE468	NA	NA	2.3450000000000597e-07	black	0.001058153016953227	468.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.285772503811251e-08	1.7283247990058261	2.161890855610249e-07	1962-03-31	1962.2462770764678	[1986.9470980677104, 1994.0453777690136]	[34.052901932289615, 26.954622230986388]	14.477935304758375	7000.986754235544	468.75	1962.2462770764678	5.815301695322637e-05	False
GCA_015158585.1_ASM1515858v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001058153016953227	468.0	S19990078	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021979	KEEP: Assembly Modern	1	Asia	7.439414770596697e-10	0.1	8.80780856993835e-20	1999-01-01	1999.0	[1999.0, 1999.0]	[22.0, 22.0]	36.75372292353222	7037.740477159076	468.0	1999.0	5.815301695322646e-05	False
NODE469	NA	NA	9.379000000000033e-07	black	0.0010590177465864884	469.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3438756525923598e-08	3.1506183280117925	8.647296332613373e-07	1996-01-01	1996.0001344191755	[1996.0001344191755, 1996.0001344191755]	[24.999865580824462, 24.999865580824462]	33.75385734270776	7034.740611578252	469.5	1996.0001344191755	5.901774658648771e-05	False
GCA_015158575.1_ASM1515857v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010590177465864884	469.0	S19990082	1999	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021980	KEEP: Assembly Modern	1	Asia	6.715087549083495e-09	0.9026365320594828	8.821595255049481e-20	1999-01-01	1999.0	[1999.0, 1999.0]	[22.0, 22.0]	2.999865580824462	7037.740477159077	469.0	1999.0	5.9017746586487796e-05	False
GCA_015158635.1_ASM1515863v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010590177465864884	470.0	S19960067	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021977	KEEP: Assembly Modern	1	Asia	7.439414768985528e-09	0.9999999997834281	8.821595255049481e-20	1996-01-01	1996.0	[1996.0, 1996.0]	[25.0, 25.0]	-0.00013441917553791427	7034.740477159077	470.0	1996.0	5.9017746586487796e-05	False
NODE471	NA	NA	1.4069000000000017e-06	black	0.0010568559166736044	462.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0188951362408695e-09	0.5402165708148202	1.2970900024766242e-06	1951-05-13	1951.3630333629362	[1918.2265275957552, 1972.5660272809487]	[102.77347240424479, 48.433972719051326]	352.7446036858555	6990.103510522013	462.0	1951.3630333629362	5.685591667360382e-05	False
GCA_000324105.1_ASM32410v1_genomic	NA	NA	9.379000000000033e-07	grey	0.0010577206724740678	460.0	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02403040	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1.986750064866152e-08	2.670573057330422	8.64755800463311e-07	1990-01-01	1990.0	[1990.0, 1990.0]	[31.0, 31.0]	38.63696663706378	7028.740477159076	460.0	1990.0	5.772067247406713e-05	False
GCA_000323285.1_ASM32328v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010568559166736044	461.0	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1.068529653433269e-09	0.14363087505975486	8.81888642062365e-20	1976-01-01	1976.0	[1976.0, 1976.0]	[45.0, 45.0]	24.63696663706378	7014.740477159076	461.0	1976.0	5.685591667360391e-05	False
GCA_000022845.1_ASM2284v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010570721057661674	462.0	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02603873	KEEP: Assembly Modern	1	Asia	9.125792703400055e-09	1.226681531384504	2.1618909256301798e-07	1976-01-01	1976.0	[1976.0, 1976.0]	[45.0, 45.0]	24.63696663706378	7014.740477159076	462.0	1976.0	5.707210576616684e-05	False
GCA_015158475.1_ASM1515847v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010568559166736044	463.0	S20080153	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021981	KEEP: Assembly Modern	1	Asia	7.439414770596697e-10	0.1	8.795601980445038e-20	2008-01-01	2008.0	[2008.0, 2008.0]	[13.0, 13.0]	56.63696663706378	7046.740477159076	463.0	2008.0	5.685591667360391e-05	False
GCA_015158625.1_ASM1515862v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010568559166736044	464.0	S19940051	1994	-27	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021976	KEEP: Assembly Modern	1	Asia	7.439414770596697e-10	0.1	8.795601980445038e-20	1994-01-01	1994.0	[1994.0, 1994.0]	[27.0, 27.0]	42.63696663706378	7032.740477159076	464.0	1994.0	5.685591667360391e-05	False
NODE475	NA	NA	9.379000000000033e-07	black	0.0010564235505176123	475.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.374529266139428e-09	0.7224397928962832	8.647238464843873e-07	1782-01-24	1782.0644098516127	[1769.447402969338, 1862.2420061929238]	[251.5525970306619, 158.75799380707622]	183.445980174532	6820.804887010689	475.0625	1782.0644098516127	5.6423550517611585e-05	False
