sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	branch_length	branch_length_sub	node_type	branch_support	branch_support_conf_category	branch_support_conf_char	country_date_strain	province_date_strain	rate	rate_hpd	rate_sub	rate_sub_year	continuous_geo	continuous_geo_coord	continuous_geo_lat	continuous_geo_lon	height	height_hpd	timetree_num_date	timetree_num_date_confidence	branch_length_time	rate_sub_year_category
NODE189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.231886537632079	0.8529899258056043	internal	7.0	LOW		NA	NA	2.176676859423049e-08	[7.972827367537877e-10, 6.452760080259265e-08]	2.176676859423049e-08	0.09239605819769865	NA	['NA', 'NA']	NA	NA	476.7011923212964	[444.388198835587, 514.8453193964069]	1542.0	[1504, 1575]	9.231886537632079	LOW
NODE190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.231431276064882	3.665507579087662	internal	100.0	HIGH	*	NA	NA	3.058734219523937e-08	[6.389976159261599e-10, 9.373979830588284e-08]	3.058734219523937e-08	0.12983782307188038	NA	['NA', 'NA']	NA	NA	464.2569214916325	[424.080037051579, 505.48222076189904]	1555.0	[1514, 1595]	28.231431276064882	LOW
NODE191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.638279846512205	0.17459588876640847	internal	3.0	LOW		NA	NA	2.5106515447626124e-08	[5.82654180789846e-10, 8.230423480627137e-08]	2.5106515447626124e-08	0.10657268911542321	NA	['NA', 'NA']	NA	NA	486.7694374612775	[460.18827062124274, 519.2080681606549]	1532.0	[1500, 1559]	1.638279846512205	LOW
NODE192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6336339359612	1.4354292753456923	internal	17.0	LOW		NA	NA	2.9067449169891892e-08	[7.223955101929599e-10, 8.861594143230921e-08]	2.9067449169891892e-08	0.12338614772023884	NA	['NA', 'NA']	NA	NA	466.6217568339869	[430.2353009247281, 511.0185991676126]	1552.0	[1508, 1589]	11.6336339359612	LOW
NODE193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6349412182054834	0.30408908157625664	internal	4.0	LOW		NA	NA	1.9708063426419454e-08	[8.577499324895117e-10, 6.10606956285956e-08]	1.9708063426419454e-08	0.08365722120986069	NA	['NA', 'NA']	NA	NA	479.6348076104332	[450.52237387228706, 511.7859628088836]	1539.0	[1507, 1568]	3.6349412182054834	LOW
NODE194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.565253563670581	0.5005183082885767	internal	11.0	LOW		NA	NA	2.1187295712201245e-08	[7.342289882397174e-10, 7.440902588079405e-08]	2.1187295712201245e-08	0.08993629895965752	NA	['NA', 'NA']	NA	NA	470.74655421957215	[432.2176622357383, 507.1071286049555]	1548.0	[1512, 1587]	5.565253563670581	LOW
NODE195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7578324183703	3.263814852734811	internal	100.0	HIGH	*	NA	NA	3.236377821480875e-08	[6.095684509382827e-10, 1.0001629568065073e-07]	3.236377821480875e-08	0.13737847776934092	NA	['NA', 'NA']	NA	NA	573.6755012467129	[547.3750571878363, 606.6436239522245]	1445.0	[1412, 1472]	23.7578324183703	LOW
NODE196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.293572317751227	0.4382116562743907	internal	37.0	LOW		NA	NA	1.950184010815822e-08	[3.7620449927947093e-10, 6.488581520493099e-08]	1.950184010815822e-08	0.0827818399315924	NA	['NA', 'NA']	NA	NA	555.0745918702675	[519.9031229889106, 588.4923731662502]	1464.0	[1431, 1499]	5.293572317751227	LOW
NODE197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.461870017361775	1.0477395099486775	internal	45.0	LOW		NA	NA	1.4135236746445174e-08	[3.3299184950433867e-10, 4.4950460616097186e-08]	1.4135236746445174e-08	0.060001563916518896	NA	['NA', 'NA']	NA	NA	529.1546326378634	[463.171748102307, 583.0999044245154]	1490.0	[1436, 1556]	17.461870017361775	LOW
NODE198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.68052219135564	68.32989168755664	internal	100.0	HIGH	*	NA	NA	2.0722355143152794e-07	[8.998112062567353e-08, 3.6429366333367956e-07]	2.0722355143152794e-07	0.8796270900346813	NA	['NA', 'NA']	NA	NA	490.701406737606	[445.3834944706632, 537.6252631873713]	1528.0	[1481, 1574]	77.68052219135564	HIGH
NODE199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.545863534787088	5.085701611278453	internal	100.0	HIGH	*	NA	NA	3.9222835357167956e-08	[1.5275276039505626e-09, 1.2074234570462926e-07]	3.9222835357167956e-08	0.1664939544264844	NA	['NA', 'NA']	NA	NA	460.15554320281893	[422.4462409438429, 497.06186298344255]	1559.0	[1522, 1597]	30.545863534787088	LOW
NODE200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.50316835422609	2.2430433286198963	internal	100.0	HIGH	*	NA	NA	3.6434707811738445e-08	[8.932287971239703e-10, 1.127495941868014e-07]	3.6434707811738445e-08	0.1546588492828392	NA	['NA', 'NA']	NA	NA	445.6417499183972	[414.96158295272653, 479.01316805511124]	1573.0	[1540, 1604]	14.50316835422609	LOW
NODE201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6401835059468794	0.17946496803445602	internal	19.0	LOW		NA	NA	2.577672642036742e-08	[4.289541241414035e-10, 8.505403473987683e-08]	2.577672642036742e-08	0.10941761539715687	NA	['NA', 'NA']	NA	NA	436.06372693434474	[406.1253729526643, 464.08945997572755]	1583.0	[1555, 1613]	1.6401835059468794	LOW
NODE202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.341751253581549	0.933274279598194	internal	32.0	LOW		NA	NA	2.994678106608654e-08	[5.201151616015544e-10, 9.206654362664978e-08]	2.994678106608654e-08	0.1271187550985076	NA	['NA', 'NA']	NA	NA	428.0305547673527	[403.35916429251756, 456.92781248964275]	1591.0	[1562, 1616]	7.341751253581549	LOW
NODE203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.73173949142699	16.49329484090908	internal	100.0	HIGH	*	NA	NA	6.504932237537482e-08	[1.407131095992587e-08, 1.497366631225431e-07]	6.504932237537482e-08	0.2761227947040833	NA	['NA', 'NA']	NA	NA	384.28045185121897	[338.72428754162775, 434.31653709264265]	1635.0	[1585, 1680]	59.73173949142699	MED
NODE204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.616468650690706	3.084421883686855	internal	100.0	HIGH	*	NA	NA	2.7300076087482808e-08	[7.229969378515085e-10, 8.68693317192246e-08]	2.7300076087482808e-08	0.11588396357782095	NA	['NA', 'NA']	NA	NA	357.6615672029609	[294.541156980481, 415.52844033291876]	1661.0	[1603, 1724]	26.616468650690706	LOW
NODE205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.801263503269354	6.438914887556011	internal	100.0	HIGH	*	NA	NA	3.385812769718414e-08	[2.339638579874615e-09, 9.56840983935381e-08]	3.385812769718414e-08	0.14372172532781657	NA	['NA', 'NA']	NA	NA	339.4791883479496	[307.8866607634509, 375.6029629693003]	1680.0	[1643, 1711]	44.801263503269354	LOW
NODE206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.44508065565867	3.6806055446695134	internal	100.0	HIGH	*	NA	NA	4.2410262870986276e-08	[8.26579078789671e-10, 1.2652481481260536e-07]	4.2410262870986276e-08	0.1800240168605457	NA	['NA', 'NA']	NA	NA	319.03410769229095	[301.4144859929929, 343.6889357735836]	1700.0	[1675, 1718]	20.44508065565867	LOW
NODE207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.277257102829253	0.23384561773558188	internal	28.0	LOW		NA	NA	2.4191215308559247e-08	[3.9965772616067036e-10, 7.706875322331763e-08]	2.4191215308559247e-08	0.10268740294850907	NA	['NA', 'NA']	NA	NA	311.2194452865789	[299.0837425989939, 327.1576583771857]	1708.0	[1692, 1720]	2.277257102829253	LOW
NODE208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4188679982248118	0.1492517090650455	internal	14.0	LOW		NA	NA	2.4780943404560863e-08	[4.2519030220275896e-10, 7.835143991459136e-08]	2.4780943404560863e-08	0.10519069374443485	NA	['NA', 'NA']	NA	NA	307.3220872121994	[298.5764189663505, 320.79638543253714]	1712.0	[1698, 1720]	1.4188679982248118	LOW
NODE209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.505855967541152	0.5504063353074784	internal	3.0	LOW		NA	NA	1.9930559763760635e-08	[9.543566042016848e-10, 5.5795737365952364e-08]	1.9930559763760635e-08	0.08460167855752594	NA	['NA', 'NA']	NA	NA	733.2017148064151	[686.0565670873202, 771.8482588261386]	1286.0	[1247, 1333]	6.505855967541152	LOW
NODE210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5445971622083334	0.14740658551838676	internal	2.0	LOW		NA	NA	2.248237411422294e-08	[5.394589561947742e-10, 6.788444252121236e-08]	2.248237411422294e-08	0.09543367625228405	NA	['NA', 'NA']	NA	NA	725.229471312083	[695.7153802222192, 770.9366889839084]	1294.0	[1248, 1323]	1.5445971622083334	LOW
NODE211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.75900657203306	1.5334917870842766	internal	9.0	LOW		NA	NA	2.1556274216687478e-08	[5.762144942357423e-10, 7.52458485958286e-08]	2.1556274216687478e-08	0.09150254703302778	NA	['NA', 'NA']	NA	NA	709.518029012181	[667.8734947642324, 752.5316177463264]	1309.0	[1266, 1351]	16.75900657203306	LOW
NODE212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.38897233493651	5.719484241272817	internal	95.0	HIGH	*	NA	NA	3.336065594107072e-08	[1.4934602743793308e-09, 9.714067760236673e-08]	3.336065594107072e-08	0.14161004627308768	NA	['NA', 'NA']	NA	NA	703.6027416922284	[661.83155317618, 747.1141293143573]	1315.0	[1272, 1357]	40.38897233493651	LOW
NODE213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.604267456425191	1.1325168223947921	internal	31.0	LOW		NA	NA	1.9611464077786022e-08	[4.714886742513524e-10, 6.443309997905514e-08]	1.9611464077786022e-08	0.08324717416959582	NA	['NA', 'NA']	NA	NA	687.2743153714614	[650.4185619660193, 729.2149143354764]	1332.0	[1290, 1369]	13.604267456425191	LOW
NODE214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.882390549663	4.243621158347644	internal	78.0	LOW		NA	NA	3.718854922925625e-08	[1.1847853782772337e-09, 1.0980366444239814e-07]	3.718854922925625e-08	0.15785877191642997	NA	['NA', 'NA']	NA	NA	669.5524830625603	[625.2746651868292, 712.3100304596383]	1349.0	[1307, 1394]	26.882390549663	LOW
NODE215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	335.6772013240702	12.799888078090476	internal	95.0	HIGH	*	NA	NA	8.983071223643535e-09	[2.5265844099187694e-09, 1.9311842544630453e-08]	8.983071223643535e-09	0.038131538357688996	NA	['NA', 'NA']	NA	NA	322.3743191519016	[154.96256277277917, 530.4009883178069]	1697.0	[1489, 1864]	335.6772013240702	LOW
NODE216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	234.9544700782543	105.90208445483123	internal	95.0	HIGH	*	NA	NA	1.0618454558370591e-07	[3.6788121916809636e-08, 2.0212304564971789e-07]	1.0618454558370591e-07	0.4507344951537177	NA	['NA', 'NA']	NA	NA	76.75910944718882	[65.00133452182672, 99.72768019196064]	1942.0	[1919, 1954]	234.9544700782543	MED
NODE217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.03514605634581	5.725149868554548	internal	32.0	LOW		NA	NA	3.368883238010532e-08	[5.275865070245363e-10, 9.730400545508645e-08]	3.368883238010532e-08	0.1430030968413834	NA	['NA', 'NA']	NA	NA	70.44050840527241	[65.0023295432502, 82.3957956213635]	1949.0	[1937, 1954]	40.03514605634581	LOW
NODE218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177.90280608795715	23.74048229044822	internal	100.0	HIGH	*	NA	NA	3.14374459423137e-08	[3.2528594953952494e-09, 1.0452513916886152e-07]	3.14374459423137e-08	0.1334463621597439	NA	['NA', 'NA']	NA	NA	171.21191062825895	[116.37804442914967, 234.08957268215727]	1848.0	[1785, 1903]	177.90280608795715	LOW
NODE219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.069772571426995	1.573866313844705	internal	80.0	LOW		NA	NA	7.260130593550533e-09	[3.814122061517951e-10, 2.0969653631342595e-08]	7.260130593550533e-09	0.03081796206637636	NA	['NA', 'NA']	NA	NA	106.43879657977466	[67.24918063443056, 168.24239140469308]	1913.0	[1851, 1952]	51.069772571426995	LOW
NODE220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.50430440184749	0.9236972006591123	internal	51.0	LOW		NA	NA	1.3184780950064762e-08	[5.882169548868618e-10, 4.490633237988459e-08]	1.3184780950064762e-08	0.0559670482420158	NA	['NA', 'NA']	NA	NA	78.82681158941487	[45.256562517963175, 136.77822453641875]	1940.0	[1882, 1974]	16.50430440184749	LOW
NODE221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.417151221655928	4.455300140043873	internal	100.0	HIGH	*	NA	NA	4.129434769196031e-08	[1.503752436011649e-09, 1.2223510076161177e-07]	4.129434769196031e-08	0.17528715555848237	NA	['NA', 'NA']	NA	NA	145.79475940660302	[105.68057228290036, 191.19583958277235]	1873.0	[1828, 1913]	25.417151221655928	LOW
NODE222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.798673740190793	0.8566696352039241	internal	56.0	LOW		NA	NA	1.4625696054748974e-08	[4.623191173788804e-10, 4.665095925751153e-08]	1.4625696054748974e-08	0.06208347637851165	NA	['NA', 'NA']	NA	NA	122.38583116910992	[86.35057255256743, 166.43138888695194]	1897.0	[1853, 1933]	13.798673740190793	LOW
NODE223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.104083222070983	1.0329912707119062	internal	54.0	LOW		NA	NA	1.100942560223584e-08	[3.751108570259707e-10, 3.698259784083626e-08]	1.100942560223584e-08	0.04673305200373395	NA	['NA', 'NA']	NA	NA	91.98408820861631	[60.06980333140018, 130.586936565398]	1927.0	[1888, 1959]	22.104083222070983	LOW
NODE224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.813473708118011	0.4857084381781043	internal	27.0	LOW		NA	NA	1.9682508711382914e-08	[5.28095130389378e-10, 6.484522821848737e-08]	1.9682508711382914e-08	0.08354874599326985	NA	['NA', 'NA']	NA	NA	84.97379230339781	[56.95949762470627, 124.5248320665587]	1934.0	[1894, 1962]	5.813473708118011	LOW
NODE225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.33222088757252	10.056080727196996	internal	100.0	HIGH	*	NA	NA	4.8021818299413534e-08	[5.604124645849689e-09, 1.1869540119825546e-07]	4.8021818299413534e-08	0.20384407079735314	NA	['NA', 'NA']	NA	NA	54.746307848650716	[44.43815909332807, 68.47587574044064]	1964.0	[1951, 1975]	49.33222088757252	LOW
NODE226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0928291014990705	0.32781355781610066	internal	47.0	LOW		NA	NA	2.4969595367561306e-08	[3.382706218611061e-10, 7.922677143094874e-08]	2.4969595367561306e-08	0.10599148774732232	NA	['NA', 'NA']	NA	NA	48.60958571722384	[43.14746035353437, 56.5525291201302]	1970.0	[1962, 1976]	3.0928291014990705	LOW
NODE227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.362533497519742	0.9553465751576246	internal	90.0	LOW		NA	NA	1.2256567645359195e-08	[3.984576177087943e-10, 3.384230924144854e-08]	1.2256567645359195e-08	0.05202694798550891	NA	['NA', 'NA']	NA	NA	31.031665546116795	[25.00014939239736, 43.199207540452335]	1988.0	[1976, 1994]	18.362533497519742	LOW
NODE228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.337108673780456	7.559232046459024	internal	100.0	HIGH	*	NA	NA	4.016528244323934e-08	[2.557676315763361e-09, 1.102981050490156e-07]	4.016528244323934e-08	0.1704944745512761	NA	['NA', 'NA']	NA	NA	59.74142006244278	[37.80969553721479, 85.51884567026173]	1959.0	[1933, 1981]	44.337108673780456	LOW
NODE229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.66942916803346	6.431162203123236	internal	100.0	HIGH	*	NA	NA	9.66889411360092e-08	[1.0704591443823464e-08, 2.5234403869620754e-07]	9.66889411360092e-08	0.41042734449083684	NA	['NA', 'NA']	NA	NA	44.07199089440932	[33.14609598798779, 57.761124581173135]	1975.0	[1961, 1986]	15.66942916803346	MED
NODE230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.021717108955464	2.578250061730802	internal	100.0	HIGH	*	NA	NA	7.571783907861942e-08	[1.9535599347112675e-09, 2.3180734057635464e-07]	7.571783907861942e-08	0.3214087491133834	NA	['NA', 'NA']	NA	NA	36.050273785453854	[27.14086627874258, 45.614927951965]	1983.0	[1973, 1992]	8.021717108955464	MED
NODE231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7592797692642606	1.116783873133686	internal	100.0	HIGH	*	NA	NA	5.5280048490648584e-08	[1.372104083738388e-09, 1.6360447309470314e-07]	5.5280048490648584e-08	0.2346539659941719	NA	['NA', 'NA']	NA	NA	31.290994016189593	[24.441159834792415, 38.62820181365805]	1988.0	[1980, 1995]	4.7592797692642606	LOW
NODE232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.579344035122553	3.9498571987387017	internal	100.0	HIGH	*	NA	NA	1.4142927490926608e-07	[1.2442698006688641e-08, 3.4368862640527686e-07]	1.4142927490926608e-07	0.6003420975789007	NA	['NA', 'NA']	NA	NA	24.71164998106704	[23.00033114015605, 28.157768421396213]	1994.0	[1991, 1996]	6.579344035122553	MED
NODE233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.82019816116666	7.856305127690822	internal	100.0	HIGH	*	NA	NA	5.315298031224559e-08	[4.638836974347885e-09, 1.4589271195111533e-07]	5.315298031224559e-08	0.22562494019498697	NA	['NA', 'NA']	NA	NA	97.17588750524557	[72.9557875573455, 129.16684430705027]	1922.0	[1890, 1946]	34.82019816116666	LOW
