#name, A, B, C, D, E, F, G, H, I, J, K, L
GCA_000324285.1_ASM32428v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000452, 4.4654288253675723e-10, 4.321610296342419e-10, 4.3203540004702746e-10, 4.524880565780568e-10, 1.0383984445496755e-09, 0.9999999928127294, 1.5928067609443125e-09, 1.0156515477306523e-09, 4.384758736069941e-10, 4.6439999100742407e-10, 4.371552330599921e-10, 4.3715523299127175e-10
GCA_015158485.1_ASM1515848v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000453, 4.465426239017939e-10, 4.321607758425133e-10, 4.3203514924063987e-10, 4.5248779070114107e-10, 1.0383973736198149e-09, 0.9999999928127357, 1.5928047256496908e-09, 1.0156505085874635e-09, 4.3847561764557095e-10, 4.6439972263178727e-10, 4.371549761911781e-10, 4.3715497612245826e-10
GCA_000323785.1_ASM32378v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000454, 4.465426235068504e-10, 4.321607754524302e-10, 4.3203514885730214e-10, 4.5248779029237214e-10, 1.038397371448442e-09, 0.9999999928127358, 1.5928047210611706e-09, 1.0156505064891273e-09, 4.384756172532319e-10, 4.6439972222242773e-10, 4.3715497579622624e-10, 4.371549757275066e-10
GCA_015158615.1_ASM1515861v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000455, 4.4654236507267824e-10, 4.321605218589097e-10, 4.320348982456972e-10, 4.5248752462315677e-10, 1.038396301973332e-09, 0.999999992812742, 1.5928026901228499e-09, 1.0156494687530658e-09, 4.3847536149125975e-10, 4.6439945405489706e-10, 4.3715471912813956e-10, 4.371547190594198e-10
GCA_015158585.1_ASM1515858v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000456, 4.4620311320066383e-10, 4.3182988315238126e-10, 4.3170627039785245e-10, 4.521412371807588e-10, 1.0373426237157257e-09, 0.9999999928193214, 1.5910042120741419e-09, 1.0146229322821843e-09, 4.3814091770973976e-10, 4.6404702994182937e-10, 4.368201725228626e-10, 4.3682017245419543e-10
GCA_015158575.1_ASM1515857v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015158635.1_ASM1515863v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000457, 4.4688291415679496e-10, 4.3249243342137446e-10, 4.3236478395345513e-10, 4.528351455335676e-10, 1.0394557032930597e-09, 0.999999992806129, 1.594613180793458e-09, 1.0166815597747887e-09, 4.3881108908122666e-10, 4.647532242180797e-10, 4.374905540619202e-10, 4.37490553993147e-10
NODE_0000458, 4.4654288293245386e-10, 4.3216103002507306e-10, 4.320354004310972e-10, 4.524880569876108e-10, 1.0383984467261967e-09, 0.9999999928127294, 1.5928067655434967e-09, 1.0156515498339429e-09, 4.384758740000835e-10, 4.643999914175623e-10, 4.371552334557013e-10, 4.3715523338698166e-10
GCA_000324105.1_ASM32410v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000459, 4.465426237047032e-10, 4.3216077564785015e-10, 4.32035149049341e-10, 4.5248779049715326e-10, 1.0383973725370741e-09, 0.9999999928127359, 1.5928047233630757e-09, 1.015650507541132e-09, 4.384756174497813e-10, 4.6439972242750157e-10, 4.371549759940856e-10, 4.371549759253658e-10
GCA_000323285.1_ASM32328v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000460, 4.465423650728299e-10, 4.321605218590604e-10, 4.3203489824584457e-10, 4.5248752462331476e-10, 1.038396301974436e-09, 0.9999999928127421, 1.5928026901254468e-09, 1.0156494687541285e-09, 4.3847536149141107e-10, 4.643994540550542e-10, 4.3715471912829233e-10, 4.3715471905957264e-10
GCA_000022845.1_ASM2284v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000461, 4.4620311320066394e-10, 4.3182988315238136e-10, 4.3170627039785256e-10, 4.521412371807589e-10, 1.0373426237157267e-09, 0.9999999928193214, 1.5910042120741446e-09, 1.0146229322821853e-09, 4.3814091770973987e-10, 4.640470299418294e-10, 4.368201725228627e-10, 4.3682017245419554e-10
GCA_015158475.1_ASM1515847v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015158625.1_ASM1515862v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000462, 4.4688316961862995e-10, 4.324926842287981e-10, 4.3236503180490713e-10, 4.528354082848908e-10, 1.0394564123819271e-09, 0.9999999928061253, 1.5946133878070132e-09, 1.0166822465127105e-09, 4.388113419222147e-10, 4.6475348931763566e-10, 4.374908078599794e-10, 4.374908077912061e-10
NODE_0000463, 4.4688213430248973e-10, 4.3249166829437893e-10, 4.323640278253026e-10, 4.528343439729431e-10, 1.039452125418809e-09, 0.99999999280615, 1.5946052436186069e-09, 1.016678086808672e-09, 4.3881031730514817e-10, 4.647524150104235e-10, 4.3748977960785426e-10, 4.37489779539082e-10
NODE_0000464, 4.462033718332166e-10, 4.3183013694178635e-10, 4.317065212019748e-10, 4.5214150305524077e-10, 1.0373436942785309e-09, 0.9999999928193154, 1.591006245310405e-09, 1.0146239710692844e-09, 4.3814117366876397e-10, 4.640472983149813e-10, 4.3682042938929e-10, 4.368204293206229e-10
GCA_000323445.1_ASM32344v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323865.1_ASM32386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000465, 4.462033718332166e-10, 4.3183013694178635e-10, 4.317065212019748e-10, 4.5214150305524077e-10, 1.0373436942785309e-09, 0.9999999928193154, 1.591006245310405e-09, 1.0146239710692844e-09, 4.3814117366876397e-10, 4.640472983149813e-10, 4.3682042938929e-10, 4.368204293206229e-10
GCA_000323545.1_ASM32354v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323885.1_ASM32388v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000466, 4.4688291058918126e-10, 4.324924300473383e-10, 4.323647806155673e-10, 4.5283514199957117e-10, 1.0394553392760066e-09, 0.9999999928061316, 1.5946113479120737e-09, 1.016681205266526e-09, 4.388110855688698e-10, 4.64753220533115e-10, 4.374905505965873e-10, 4.3749055052781493e-10
NODE_0000467, 4.4654262429726395e-10, 4.3216077623316243e-10, 4.320351496245131e-10, 4.5248779111050386e-10, 1.0383973757978614e-09, 0.9999999928127359, 1.5928047302514562e-09, 1.015650510692305e-09, 4.384756180384503e-10, 4.6439972304169047e-10, 4.371549765866965e-10, 4.371549765179766e-10
GCA_000324745.1_ASM32474v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000468, 4.462031133985137e-10, 4.318298833477983e-10, 4.317062705898886e-10, 4.5214123738553685e-10, 1.0373426248039802e-09, 0.9999999928193215, 1.5910042143737155e-09, 1.0146229333338238e-09, 4.3814091790628604e-10, 4.640470301469003e-10, 4.3682017272071897e-10, 4.368201726520519e-10
GCA_000323685.1_ASM32368v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324085.1_ASM32408v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000469, 4.4688239273499764e-10, 4.3249192188634836e-10, 4.323642784353477e-10, 4.5283460964053475e-10, 1.0394531948894e-09, 0.9999999928061439, 1.5946072745456252e-09, 1.016679124540532e-09, 4.3881057306549947e-10, 4.6475268317623037e-10, 4.374900362743525e-10, 4.374900362055801e-10
NODE_0000470, 4.462033720304599e-10, 4.318301371366006e-10, 4.3170652139342163e-10, 4.521415032593868e-10, 1.0373436953623749e-09, 0.9999999928193154, 1.5910062475996128e-09, 1.0146239721166787e-09, 4.381411738647054e-10, 4.6404729851942387e-10, 4.368204295865358e-10, 4.368204295178686e-10
GCA_000324685.1_ASM32468v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324725.1_ASM32472v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000471, 4.465426239017194e-10, 4.3216077584248244e-10, 4.320351492405916e-10, 4.524877907011091e-10, 1.0383973736224513e-09, 0.9999999928127359, 1.5928047256548878e-09, 1.0156505085900846e-09, 4.384756176455123e-10, 4.643997226317096e-10, 4.371549761911398e-10, 4.3715497612241995e-10
GCA_000323825.1_ASM32382v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000472, 4.4620311339821075e-10, 4.318298833474971e-10, 4.317062705895942e-10, 4.521412373852212e-10, 1.0373426248017762e-09, 0.9999999928193214, 1.5910042143685372e-09, 1.014622933331703e-09, 4.38140917905984e-10, 4.6404703014658656e-10, 4.3682017272041395e-10, 4.3682017265174684e-10
GCA_000323805.1_ASM32380v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324705.1_ASM32470v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000473, 1.1865550209347894e-09, 1.1512748048491933e-09, 1.1487184294991254e-09, 1.2053321061012303e-09, 2.5086715234095003e-09, 0.9999987164583626, 1.2691596951329504e-06, 2.4521136711174624e-09, 1.1667468870764022e-09, 1.2333763892191671e-09, 1.1645767045923427e-09, 1.1645767044097395e-09
GCA_000022805.1_ASM2280v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000474, 3.932857503601256e-07, 3.8108638735307997e-07, 3.8068953627717783e-07, 3.989158288542794e-07, 6.87377516120691e-07, 0.998869732084982, 0.001125787578485981, 6.727857073723635e-07, 3.8642789883027016e-07, 4.0886093011508256e-07, 3.8545348841127515e-07, 3.8545348835100394e-07
NODE_0000475, 1.1874537849669416e-09, 1.1521532913284696e-09, 1.149589885903181e-09, 1.206252099013579e-09, 2.510372887385987e-09, 0.9999987150178496, 1.270589686880491e-06, 2.4537667120568168e-09, 1.167634190799526e-09, 1.2343096167714614e-09, 1.165465447923713e-09, 1.1654654477409754e-09
NODE_0000476, 4.4726269550248133e-10, 4.3286201248619726e-10, 4.327328790347195e-10, 4.532218836000796e-10, 1.0397051585797051e-09, 0.9999999913790231, 3.018204110288654e-09, 1.0169270354328492e-09, 4.3918508959880247e-10, 4.6514766908250254e-10, 4.378643145192896e-10, 4.378643144504589e-10
GCA_000324845.1_ASM32484v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325365.1_ASM32536v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000477, 4.4794384481803797e-10, 4.335258855009302e-10, 4.333927007839318e-10, 4.5391717718368475e-10, 1.0418216009691105e-09, 0.9999999913625862, 3.0250394684491998e-09, 1.018988929915906e-09, 4.3985659494091924e-10, 4.658552623922857e-10, 4.38536034439851e-10, 4.385360343709147e-10
NODE_0000478, 4.465439911048624e-10, 4.321621102575298e-10, 4.320364743333435e-10, 4.524891879558573e-10, 1.0384007583712207e-09, 0.9999999928111075, 1.5944153071483682e-09, 1.015653803874724e-09, 4.384769664657451e-10, 4.644011423616027e-10, 4.3715632624310976e-10, 4.371563261743898e-10
GCA_000324405.1_ASM32440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000479, 4.462031150672405e-10, 4.31829884979075e-10, 4.3170627220761744e-10, 4.5214123909374495e-10, 1.0373426293357123e-09, 0.9999999928193196, 1.5910060257455644e-09, 1.0146229377383888e-09, 4.3814091955404875e-10, 4.6404703187929135e-10, 4.36820174371228e-10, 4.3682017430256106e-10
GCA_000324365.1_ASM32436v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325465.1_ASM32546v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000480, 4.468837605813956e-10, 4.324932569317581e-10, 4.3236560415220475e-10, 4.5283600755531254e-10, 1.0394565808983545e-09, 0.9999999928045139, 1.5962196720409985e-09, 1.0166824210545528e-09, 4.3881192252169627e-10, 4.6475410357364435e-10, 4.374913869640418e-10, 4.374913868952693e-10
NODE_0000481, 4.4620337370068973e-10, 4.318301387693502e-10, 4.317065230126082e-10, 4.5214150496913715e-10, 1.0373436998988331e-09, 0.9999999928193133, 1.5910080610190322e-09, 1.0146239765258254e-09, 4.3814117551395426e-10, 4.64047300253375e-10, 4.368204312385351e-10, 4.36820431169868e-10
GCA_000324765.1_ASM32476v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324785.1_ASM32478v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000482, 4.465426255732178e-10, 4.3216077747648086e-10, 4.320351508610094e-10, 4.524877924121677e-10, 1.0383973781635128e-09, 0.999999992812734, 1.5928065411218899e-09, 1.015650513003687e-09, 4.384756192960185e-10, 4.643997243669762e-10, 4.37154977844403e-10, 4.3715497777568325e-10
GCA_000022825.1_ASM2282v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000483, 4.462031134001914e-10, 4.3182988334943574e-10, 4.3170627059151467e-10, 4.5214123738725134e-10, 1.0373426248076212e-09, 0.9999999928193213, 1.5910042164103463e-09, 1.0146229333373745e-09, 4.381409179079412e-10, 4.640470301486422e-10, 4.3682017272237566e-10, 4.368201726537085e-10
GCA_000324385.1_ASM32438v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325385.1_ASM32538v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000484, 4.349281174463211e-07, 4.219521212087248e-07, 4.21198077237701e-07, 4.4158796578860245e-07, 5.711885890816069e-07, 0.00125375381818765, 0.9987416627801124, 5.594527698543714e-07, 4.2761621797421563e-07, 4.5198458740294577e-07, 4.2674662702351356e-07, 4.2674662695714117e-07
NODE_0000485, 1.4522283882783705e-09, 1.4125030394369685e-09, 1.4072571714158213e-09, 1.4781198560394293e-09, 1.7334310061639098e-09, 1.5754509960601011e-06, 0.99999840957344, 1.6967057809350872e-09, 1.4298084058169884e-09, 1.5084113772497728e-09, 1.4285494716408564e-09, 1.4285494714192485e-09
NODE_0000486, 5.438360300325372e-10, 5.282588318829964e-10, 5.269183524014208e-10, 5.527100247499877e-10, 5.371445280015745e-10, 3.746612531983161e-09, 0.99999999086964, 5.264704257528905e-10, 5.350354840465517e-10, 5.649533191502455e-10, 5.342102945798358e-10, 5.342102944972027e-10
GCA_013421465.1_ASM1342146v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000487, 5.423918566581744e-10, 5.268490963471787e-10, 5.255179494747712e-10, 5.512346369863645e-10, 5.352382823196845e-10, 1.776325660843754e-09, 0.9999999928552012, 5.246076635796702e-10, 5.3361075795985e-10, 5.634541428224632e-10, 5.327844006487504e-10, 5.327844005663396e-10
GCA_013421455.1_ASM1342145v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000488, 5.423894078128216e-10, 5.268466968186603e-10, 5.255155728359489e-10, 5.5123212575352e-10, 5.352351649073215e-10, 1.7738529053372064e-09, 0.9999999928576997, 5.246046206895633e-10, 5.33608337069752e-10, 5.634516024620539e-10, 5.32781973532172e-10, 5.327819734497617e-10
GCA_013421535.1_ASM1342153v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000489, 5.419344386424075e-10, 5.264010523850904e-10, 5.250739544936329e-10, 5.507658324661694e-10, 5.34781952307231e-10, 1.771620814184294e-09, 0.9999999928644593, 5.241617174684808e-10, 5.331586698839374e-10, 5.629796573001481e-10, 5.323312601724143e-10, 5.323312600900727e-10
GCA_013421545.1_ASM1342154v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_013421555.1_ASM1342155v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000490, 5.438364139911452e-10, 5.282592111052719e-10, 5.269187257646378e-10, 5.527104215626274e-10, 5.371449145079838e-10, 3.746618459227963e-09, 0.9999999908696299, 5.264708023609369e-10, 5.350358652642037e-10, 5.649537168552722e-10, 5.342106781571059e-10, 5.342106780744727e-10
GCA_000325405.1_ASM32540v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000491, 5.428475899766794e-10, 5.27295495548555e-10, 5.259603108906115e-10, 5.517017200507817e-10, 5.356922630645048e-10, 1.7785633871973248e-09, 0.9999999928484282, 5.250513152630516e-10, 5.340611838654751e-10, 5.639268794837941e-10, 5.332358774436885e-10, 5.332358773612071e-10
NODE_0000492, 5.423897907549749e-10, 5.268470750320074e-10, 5.255159452099326e-10, 5.512325215101434e-10, 5.352355500462415e-10, 1.7738557173809333e-09, 0.9999999928576929, 5.246049959691621e-10, 5.336087172753887e-10, 5.634519991149997e-10, 5.327823560887283e-10, 5.327823560063179e-10
GCA_000325425.1_ASM32542v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000493, 5.41934438964336e-10, 5.2640105270564e-10, 5.250739548072287e-10, 5.507658328016036e-10, 5.34781952634201e-10, 1.7716208177108007e-09, 0.9999999928644593, 5.24161717786167e-10, 5.331586702049953e-10, 5.629796576331245e-10, 5.3233126049668e-10, 5.323312604143383e-10
GCA_000324645.1_ASM32464v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325445.1_ASM32544v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000494, 5.423901733724078e-10, 5.268474529220254e-10, 5.255163172676004e-10, 5.512329169284237e-10, 5.352359348545217e-10, 1.7738585219938404e-09, 0.9999999928576866, 5.246053709275098e-10, 5.33609097157182e-10, 5.634523954320788e-10, 5.327827383182075e-10, 5.32782738235796e-10
GCA_000170275.1_ASM17027v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000495, 5.423897876253578e-10, 5.268470719591352e-10, 5.255159421713295e-10, 5.512325182941426e-10, 5.352355460003606e-10, 1.7738526136212717e-09, 0.9999999928576959, 5.246049920231867e-10, 5.336087141780125e-10, 5.634519958695686e-10, 5.327823529804029e-10, 5.327823528979926e-10
GCA_000324425.1_ASM32442v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000496, 5.423894050039524e-10, 5.268466940652122e-10, 5.255155701098047e-10, 5.512321228717747e-10, 5.352351611868957e-10, 1.773849805122383e-09, 0.9999999928577029, 5.246046170597845e-10, 5.336083342922853e-10, 5.634515995483731e-10, 5.32781970746974e-10, 5.327819706645636e-10
GCA_000324625.1_ASM32462v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000497, 5.419344386387091e-10, 5.264010523814593e-10, 5.250739544900421e-10, 5.507658324623691e-10, 5.347819523023261e-10, 1.7716208103027349e-09, 0.9999999928644593, 5.241617174636983e-10, 5.331586698802772e-10, 5.629796572963126e-10, 5.323312601687414e-10, 5.323312600863997e-10
GCA_000324865.1_ASM32486v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325485.1_ASM32548v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000498, 1.4522304371506214e-09, 1.4125050657613883e-09, 1.4072591640483275e-09, 1.4781219766958905e-09, 1.733433498408701e-09, 1.5754559810592445e-06, 0.9999984095684337, 1.696708206078928e-09, 1.4298104416246486e-09, 1.5084134991756885e-09, 1.4285515214267593e-09, 1.4285515212051533e-09
NODE_0000499, 5.44292979374236e-10, 5.28706428102697e-10, 5.273618951382153e-10, 5.531783606373662e-10, 5.376001287245362e-10, 3.751335468818221e-09, 0.9999999908603688, 5.269156557932651e-10, 5.354871151424342e-10, 5.654273162977818e-10, 5.346629822436117e-10, 5.346629821609096e-10
NODE_0000500, 5.423926246399734e-10, 5.268498548315218e-10, 5.25518696258822e-10, 5.512354306531466e-10, 5.352390553805883e-10, 1.7763344003944563e-09, 0.9999999928551848, 5.246084168535984e-10, 5.336115204459901e-10, 5.634549383038573e-10, 5.327851678432385e-10, 5.327851677608266e-10
GCA_000834755.1_ASM83475v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000501, 5.42845139077133e-10, 5.272930939902532e-10, 5.259579322545211e-10, 5.516992066935626e-10, 5.356891430124215e-10, 1.776087520561581e-09, 0.9999999928509298, 5.250482698039365e-10, 5.340587609352438e-10, 5.639243369955493e-10, 5.332334482737681e-10, 5.332334481912878e-10
NODE_0000502, 5.419348212605421e-10, 5.264014302757677e-10, 5.250743265519742e-10, 5.507662278851397e-10, 5.347823371163136e-10, 1.7716236188036654e-09, 0.9999999928644531, 5.241620924276203e-10, 5.331590497664076e-10, 5.62980053617958e-10, 5.323316424025604e-10, 5.323316423202187e-10
GCA_000268525.1_ASM26852v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000475155.2_YP24H_v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000503, 5.423897876248061e-10, 5.268470719586176e-10, 5.25515942170801e-10, 5.512325182936001e-10, 5.352355459997516e-10, 1.773852613625951e-09, 0.9999999928576958, 5.246049920225836e-10, 5.336087141774813e-10, 5.634519958689963e-10, 5.327823529798795e-10, 5.327823528974692e-10
GCA_000268985.1_ASM26898v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000504, 5.419344389603667e-10, 5.264010527017372e-10, 5.250739548033739e-10, 5.507658327975189e-10, 5.347819526290186e-10, 1.7716208138248048e-09, 0.9999999928644594, 5.241617177811156e-10, 5.331586702010638e-10, 5.629796576290094e-10, 5.323312604927319e-10, 5.323312604103903e-10
GCA_000269005.1_ASM26900v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269025.1_ASM26902v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000505, 5.423926252846355e-10, 5.268498554734293e-10, 5.255186968867995e-10, 5.512354313248614e-10, 5.352390560353528e-10, 1.7763344074608306e-09, 0.9999999928551849, 5.246084174897688e-10, 5.336115210889124e-10, 5.634549389706415e-10, 5.327851684925868e-10, 5.327851684101759e-10
GCA_000181455.2_ASM18145v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000506, 5.428459052771547e-10, 5.272938507315029e-10, 5.25958677310079e-10, 5.5169999853597e-10, 5.356899136089452e-10, 1.776093140388323e-09, 0.9999999928509165, 5.250490206727045e-10, 5.340595216614885e-10, 5.639251306279605e-10, 5.332342137050824e-10, 5.33234213622602e-10
NODE_0000507, 5.423901705652459e-10, 5.268474501702672e-10, 5.25516314543116e-10, 5.512329140484476e-10, 5.352359311361047e-10, 1.773855421773306e-09, 0.9999999928576897, 5.246053672996866e-10, 5.336090943814122e-10, 5.634523925201636e-10, 5.327827355347185e-10, 5.32782735452308e-10
GCA_000705315.1_EDB10_058v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000508, 5.423894053261468e-10, 5.268466943860294e-10, 5.255155704236605e-10, 5.51232123207489e-10, 5.352351615141375e-10, 1.773849808648442e-09, 0.9999999928577029, 5.24604617377734e-10, 5.3360833461361e-10, 5.634515998816245e-10, 5.327819710715102e-10, 5.327819709890998e-10
GCA_000834775.1_ASM83477v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000509, 5.419344386389806e-10, 5.264010523817318e-10, 5.250739544903071e-10, 5.507658324626543e-10, 5.347819523026046e-10, 1.7716208103071555e-09, 0.9999999928644594, 5.24161717463968e-10, 5.331586698805492e-10, 5.62979657296593e-10, 5.323312601690171e-10, 5.323312600866755e-10
GCA_001693595.1_ASM169359v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
Reference, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
