sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
NODE114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	19.0	LOW	-225.651	{170.411,282.261}	{-282.261,-170.411}	United States of America	California	1.ORI	1.ORI1	1.0	0.9998815300429328	0.9998815300429328	0.86	0.8607534754023575	0.8607534754023575	1.0	1.0	39.7837304	-100.4458825	36.7014631	-118.755997	POINT (-118.755997 36.7014631)	2.0	0.09967474159999999	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	6.237609999999997e-05	114.875	6.237609999999997e-05	#ff0000	4902.4298	114.875	1796.0	57.0	55.0	NA	NA	6.237609999999997e-05	1.7457999999999999e-06
NODE115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	41.0	LOW	-225.651	{170.411,282.261}	{-282.261,-170.411}	United States of America	California	1.ORI	1.ORI1	0.99	0.9895877328451744	0.9895877328451744	0.3	0.2967206046053563	0.2967206046053563	1.0	1.0	39.7837304	-100.4458825	36.7014631	-118.755997	POINT (-118.755997 36.7014631)	2.0	0.09967474159999999	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	6.239969999999996e-05	115.75	6.239969999999996e-05	#ff0000	4902.4298	115.75	1796.0	57.0	55.0	NA	NA	6.239969999999996e-05	1.7694e-06
NODE116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.099e-07	98.0	HIGH	-211.741	{150.238,261.44}	{-261.44,-150.238}	United States of America	Arizona	1.ORI	1.ORI1	1.0	0.9998858303553921	0.9998858303553921	0.42	0.4154343408316598	0.4154343408316598	1.0	1.0	39.7837304	-100.4458825	34.395342	-111.763275	POINT (-111.763275 34.395342)	2.0	0.8865139094	13.9105	NA	NA	NA	0.06372983784910678	769.7677797677511	49.05717578606572	NA	NA	6.260959999999997e-05	116.5	6.260959999999997e-05	#ff0000	4916.3403	116.5	1810.0	50.0	61.0	NA	NA	6.260959999999997e-05	1.9793e-06
NODE117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	59.0	LOW	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Tatarstan	1.PRE	1.PRE0	0.52	0.5206984549989848	0.5206984549989848	0.54	0.5418354783746774	0.5418354783746774	0.99	0.49	35.000074	104.999927	55.44821700000001	50.4763591	POINT (50.4763591 55.44821700000001)	2.0	0.09967474159999999	0.0	NA	NA	NA	0.0	28988.673823547404	0.0	NA	NA	4.86028e-05	125.09426879882812	4.86028e-05	#e6ce74	4407.1948999999995	125.09426879882812	1301.0	0.0	36.0	NA	NA	4.86028e-05	2.36e-08
NODE118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	34.0	LOW	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Tatarstan	1.PRE	1.PRE0	0.61	0.6060632394091451	0.6060632394091451	0.2	0.203423337648498	0.203423337648498	0.45	0.22	35.000074	104.999927	55.44821700000001	50.4763591	POINT (50.4763591 55.44821700000001)	2.0	0.09967474159999999	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	4.86264e-05	132.18853759765625	4.86264e-05	#e6ce74	4407.1948999999995	132.18853759765625	1301.0	0.0	36.0	NA	NA	4.86264e-05	4.72e-08
NODE119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.359e-07	100.0	HIGH	-639.174	{553.46,720.342}	{-720.342,-553.46}	China	Tuva Republic	4.ANT	4.ANT1	0.58	0.578577392952033	0.578577392952033	0.35	0.3460411111406163	0.3460411111406163	0.39	0.47	35.000074	104.999927	51.4017149	93.8582593	POINT (93.8582593 51.4017149)	2.0	0.9963250654	81.7123	NA	NA	NA	0.012193085562393912	2871.741632659346	35.01539144010419	NA	NA	4.88623e-05	122.296875	4.88623e-05	#4df3ce	4488.9072	122.296875	1382.0	81.0	86.0	NA	NA	4.88623e-05	0
NODE120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.831e-06	100.0	HIGH	-366.319	{283.916,473.675}	{-473.675,-283.916}	Russia	Tuva Republic	4.ANT	4.ANT1	0.95	0.9533035321670008	0.9533035321670008	0.91	0.9061344592073712	0.9061344592073712	1.0	1.0	64.6863136	97.7453061	51.4017149	93.8582593	POINT (93.8582593 51.4017149)	2.0	11.956745486	272.855	NA	NA	NA	0.04382087733778014	0.0	0.0	NA	NA	5.16933e-05	119.875	5.16933e-05	#4df3ce	4761.762199999999	119.875	1655.0	107.0	83.0	NA	NA	5.16933e-05	2.831e-06
NODE121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.9999e-06	100.0	HIGH	-252.09	{170.992,348.713}	{-348.713,-170.992}	Russia	Tuva Republic	4.ANT	4.ANT1	0.96	0.9577467237834802	0.9577467237834802	0.87	0.8706310118117253	0.8706310118117253	1.0	1.0	64.6863136	97.7453061	51.4017149	93.8582593	POINT (93.8582593 51.4017149)	2.0	8.4465896494	114.229	NA	NA	NA	0.07394435431808034	0.0	0.0	NA	NA	5.36932e-05	120.75	5.36932e-05	#4df3ce	4875.9911999999995	120.75	1769.0	96.0	82.0	NA	NA	5.36932e-05	4.8309e-06
NODE122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.4155e-06	99.0	HIGH	-158.337	{78.8468,220.433}	{-220.433,-78.8468}	Russia	Tuva Republic	4.ANT	4.ANT1	1.0	0.999223555164758	0.999223555164758	0.9	0.8954917819327716	0.8954917819327716	1.0	1.0	64.6863136	97.7453061	51.4017149	93.8582593	POINT (93.8582593 51.4017149)	2.0	5.978372743	93.7534	NA	NA	NA	0.06376699664225512	0.0	0.0	NA	NA	5.51087e-05	121.5	5.51087e-05	#4df3ce	4969.744599999999	121.5	1863.0	62.0	80.0	NA	NA	5.51087e-05	6.2464e-06
NODE123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.1232e-06	100.0	HIGH	-426.551	{345.751,540.103}	{-540.103,-345.751}	China	Qinghai	3.ANT	3.ANT1	0.79	0.7857559678334581	0.7857559678334581	0.16	0.15664496821661975	0.15664496821661975	1.0	0.39	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	8.9673479392	212.623	NA	NA	NA	0.04217487261114743	199.20672357399735	8.401518190017399	NA	NA	5.09855e-05	124.71875	5.09855e-05	#1acee3	4701.530199999999	124.71875	1595.0	114.0	81.0	NA	NA	5.09855e-05	0
NODE124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.359e-07	100.0	HIGH	-331.907	{246.053,437.57}	{-437.57,-246.053}	China	Qinghai	3.ANT	3.ANT1	1.0	0.9951078682241288	0.9951078682241288	0.38	0.3809037401764363	0.3809037401764363	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	0.9963250654	94.6443	NA	NA	NA	0.010527047750366371	0.0	0.0	NA	NA	5.1221400000000004e-05	123.5	5.1221400000000004e-05	#1acee3	4796.174499999999	123.5	1690.0	106.0	85.0	NA	NA	5.1221400000000004e-05	2.359e-07
NODE125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.2465e-06	100.0	HIGH	-169.766	{108.784,254.45}	{-254.45,-108.784}	Mongolia	Hovsgel	3.ANT	3.ANT2	0.99	0.9885086726481324	0.9885086726481324	0.4	0.3995997151584771	0.3995997151584771	1.0	1.0	46.8250388	103.8499736	50.2206196	99.9170492	POINT (99.91704919999999 50.2206196)	1.0	17.935118229	256.785	NA	NA	NA	0.06984488279689234	93.56013497856227	6.534696662039109	NA	NA	5.5232e-05	125.9375	5.5232e-05	#1acee3	4958.315199999999	125.9375	1852.0	85.0	61.0	NA	NA	5.5232e-05	4.2465e-06
NODE126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	7.077e-07	100.0	HIGH	-159.172	{108.784,229.474}	{-229.474,-108.784}	Mongolia	Zavkhan Province	3.ANT	3.ANT2	1.0	0.9998502084245054	0.9998502084245054	0.4	0.3957372625669173	0.3957372625669173	1.0	1.0	46.8250388	103.8499736	48.3443641	96.6954161	POINT (96.6954161 48.3443641)	1.0	2.9889751962	10.5945	NA	NA	NA	0.2821251777998018	104.78920000074135	29.563671681708144	NA	NA	5.59397e-05	126.875	5.59397e-05	#1acee3	4968.909699999999	126.875	1862.0	70.0	51.0	NA	NA	5.59397e-05	4.9542e-06
NODE127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	7.077e-07	100.0	HIGH	-157.474	{108.784,215.626}	{-215.626,-108.784}	Mongolia	Dornogovi	3.ANT	3.ANT2	1.0	0.9999900401115276	0.9999900401115276	0.38	0.3822417834972837	0.3822417834972837	1.0	1.0	46.8250388	103.8499736	44.4179637	109.7783753	POINT (109.7783753 44.4179637)	2.0	2.9889751962	1.69759	NA	NA	NA	1.7607167786096762	365.5459434675802	643.6228760160726	NA	NA	5.66474e-05	127.75	5.66474e-05	#1acee3	4970.607289999999	127.75	1864.0	58.0	49.0	NA	NA	5.66474e-05	5.6619e-06
NODE128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.5951e-06	100.0	HIGH	-29.6885	{23,51.3548}	{-51.3548,-23}	Mongolia	Bayan-Ölgii	3.ANT	3.ANT2	1.0	0.9999918308687352	0.9999918308687352	0.35	0.3487740475687935	0.3487740475687935	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	3.0	10.9604204206	127.786	NA	NA	NA	0.08577168407024244	144.86679613593958	12.425469070440029	NA	NA	5.92425e-05	128.5	5.92425e-05	#1acee3	5098.393289999999	128.5	1992.0	22.0	6.0	NA	NA	5.92425e-05	8.256999999999999e-06
NODE129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.7183e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.ANT	2.MED0	0.77	0.7724936209293467	0.7724936209293467	0.32	0.3194100561939172	0.3194100561939172	0.39	0.22	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	19.9277683598	0.0	NA	NA	NA	0.0	232.81941852690517	0.0	NA	NA	5.33447e-05	142.0802001953125	5.33447e-05	#80ffb4	4407.1948999999995	142.0802001953125	1301.0	0.0	36.0	NA	NA	5.33447e-05	0
NODE130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.3028e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.ANT	2.ANT3	0.99	0.989192521253936	0.989192521253936	0.49	0.4910811021404189	0.4910811021404189	1.0	0.47	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	13.9493956168	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.6647499999999996e-05	134.671875	5.6647499999999996e-05	#80ffb4	4407.1948999999995	134.671875	1301.0	0.0	36.0	NA	NA	5.6647499999999996e-05	3.3028e-06
NODE131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.8873e-06	100.0	HIGH	-524.823	{403.189,598.232}	{-598.232,-403.189}	China	Tibet	2.ANT	2.ANT2	1.0	0.9992453606931424	0.9992453606931424	0.88	0.8782274973923132	0.8782274973923132	1.0	0.39	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	7.9710228738	196.063	NA	NA	NA	0.0406554162376379	320.56707697173294	13.032787946368712	NA	NA	5.8534799999999994e-05	131.6875	5.8534799999999994e-05	#80ffb4	4603.2579	131.6875	1497.0	74.0	121.0	NA	NA	5.8534799999999994e-05	5.1901e-06
NODE132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	48.0	LOW	-341.5	{247.105,453.168}	{-453.168,-247.105}	China	Tibet	2.ANT	2.ANT2	1.0	0.9999471644641774	0.9999471644641774	0.89	0.8917668043977198	0.8917668043977198	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	0.09967474159999999	183.323	NA	NA	NA	0.0005437110542594218	0.0	0.0	NA	NA	5.855839999999999e-05	130.5	5.855839999999999e-05	#80ffb4	4786.5809	130.5	1680.0	112.0	94.0	NA	NA	5.855839999999999e-05	5.2137e-06
NODE133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.744e-07	100.0	HIGH	-524.823	{403.189,598.232}	{-598.232,-403.189}	China	Tibet	2.ANT	2.ANT1	0.99	0.9860816939364112	0.9860816939364112	0.91	0.9121291395520186	0.9121291395520186	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	2.0036312464	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.900919999999999e-05	132.875	5.900919999999999e-05	#80ffb4	4603.2579	132.875	1497.0	74.0	121.0	NA	NA	5.900919999999999e-05	5.6645e-06
NODE134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.718e-07	99.0	HIGH	-524.823	{403.189,598.232}	{-598.232,-403.189}	India	Himachal Pradesh	2.ANT	2.ANT1	0.97	0.970463881306354	0.970463881306354	0.34	0.3365692849479182	0.3365692849479182	1.0	1.0	22.3511148	78.6677428	31.81676015	77.34932051968858	POINT (77.34932051968858 31.81676015)	1.0	1.9926501308	0.0	NA	NA	NA	0.0	656.7892478332709	0.0	NA	NA	5.948099999999999e-05	133.75	5.948099999999999e-05	#80ffb4	4603.2579	133.75	1497.0	74.0	121.0	NA	NA	5.948099999999999e-05	6.1363e-06
NODE135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.5387e-06	100.0	HIGH	-230.749	{140.117,294.008}	{-294.008,-140.117}	India	Gandaki Pradesh	2.ANT	2.ANT1	0.97	0.974811741864126	0.974811741864126	0.33	0.3304244234872685	0.3304244234872685	1.0	1.0	22.3511148	78.6677428	28.3840962	84.03632755245305	POINT (84.03632755245305 28.3840962)	1.0	14.945720682200001	294.074	NA	NA	NA	0.050822992451559815	50.0318454924941	2.5427681058026343	NA	NA	6.301969999999998e-05	134.5	6.301969999999998e-05	#80ffb4	4897.331899999999	134.5	1791.0	64.0	90.0	NA	NA	6.301969999999998e-05	9.675e-06
NODE136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1796e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.ANT	2.ANT3	1.0	0.995289683113216	0.995289683113216	0.98	0.9759150325420394	0.9759150325420394	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	4.9820476776	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.7827099999999994e-05	137.65625	5.7827099999999994e-05	#80ffb4	4407.1948999999995	137.65625	1301.0	0.0	36.0	NA	NA	5.7827099999999994e-05	4.4824e-06
NODE137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1796e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.ANT	2.ANT3	0.98	0.9798479219660332	0.9798479219660332	0.97	0.9727529601371646	0.9727529601371646	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	4.9820476776	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.900669999999999e-05	139.3125	5.900669999999999e-05	#80ffb4	4407.1948999999995	139.3125	1301.0	0.0	36.0	NA	NA	5.900669999999999e-05	5.661999999999999e-06
NODE138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.6514e-06	100.0	HIGH	-229.578	{148.206,316.74}	{-316.74,-148.206}	China	Inner Mongolia	2.ANT	2.ANT3	1.0	0.9993903714781078	0.9993903714781078	1.0	0.9980336767644008	0.9980336767644008	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	6.9746978084	491.309	NA	NA	NA	0.014196153150868394	0.0	0.0	NA	NA	6.0658099999999994e-05	137.75	6.0658099999999994e-05	#80ffb4	4898.5039	137.75	1792.0	87.0	81.0	NA	NA	6.0658099999999994e-05	7.313399999999999e-06
NODE139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	67.0	LOW	-147.862	{90.386,218.054}	{-218.054,-90.386}	China	Inner Mongolia	2.ANT	2.ANT3	1.0	0.9999481114711996	0.9999481114711996	0.98	0.9821177523193486	0.9821177523193486	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	0.09967474159999999	81.715	NA	NA	NA	0.0012197851263537904	0.0	0.0	NA	NA	6.068169999999999e-05	138.5	6.068169999999999e-05	#80ffb4	4980.2189	138.5	1874.0	71.0	57.0	NA	NA	6.068169999999999e-05	7.336999999999999e-06
NODE140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.359e-07	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	Russia	St. Petersberg	2.ANT	2.ANT3	0.55	0.5486653866698297	0.5486653866698297	0.33	0.3322856323396799	0.3322856323396799	1.0	1.0	64.6863136	97.7453061	59.938732	30.316229	POINT (30.316229 59.938732)	1.0	0.9963250654	0.0	NA	NA	NA	0.0	5677.688666590533	0.0	NA	NA	5.9242599999999994e-05	140.875	5.9242599999999994e-05	#80ffb4	4407.1948999999995	140.875	1301.0	0.0	36.0	NA	NA	5.9242599999999994e-05	5.897899999999999e-06
NODE141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.359e-07	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	Russia	Zabaykalsky Krai	2.ANT	2.ANT3	0.55	0.5485480129851086	0.5485480129851086	0.33	0.33173462419103084	0.33173462419103084	1.0	1.0	64.6863136	97.7453061	52.248521	115.956325	POINT (115.956325 52.248521)	1.0	0.9963250654	0.0	NA	NA	NA	0.0	5017.4559903192585	0.0	NA	NA	5.9478499999999996e-05	141.75	5.9478499999999996e-05	#80ffb4	4407.1948999999995	141.75	1301.0	0.0	36.0	NA	NA	5.9478499999999996e-05	6.133799999999999e-06
NODE142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.18491e-05	100.0	HIGH	-81	{81,136.999}	{-136.999,-81}	China	Heilongjiang	2.ANT	2.ANT3	0.98	0.984646803048914	0.984646803048914	0.99	0.9910279855352978	0.9910279855352978	1.0	1.0	35.000074	104.999927	48.00000470000001	127.999992	POINT (127.999992 48.00000470000001)	2.0	134.5148649446	639.886	NA	NA	NA	0.21021692136505565	7.272405079476404	1.5287826067271226	NA	NA	9.13276e-05	142.5	9.13276e-05	#80ffb4	5047.080899999999	142.5	1940.0	55.0	0.0	NA	NA	9.13276e-05	3.79829e-05
NODE143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.9542e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.MED	2.MED0	0.75	0.7528092312771117	0.7528092312771117	0.26	0.2626837291657804	0.2626837291657804	1.0	0.49	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	20.9240934252	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.82989e-05	149.488525390625	5.82989e-05	#b3f396	4407.1948999999995	149.488525390625	1301.0	0.0	36.0	NA	NA	5.82989e-05	0
NODE144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	9.0535e-06	100.0	HIGH	-461.296	{360.551,588.014}	{-588.014,-360.551}	Russia	Kabardino-Balkaria	2.MED	2.MED0	0.98	0.981082558264216	0.981082558264216	0.34	0.33602058578841226	0.33602058578841226	1.0	1.0	64.6863136	97.7453061	43.44282860000001	43.4204809	POINT (43.4204809 43.44282860000001)	2.0	38.237511571000006	259.591	NA	NA	NA	0.147299064956027	145.10947364644645	21.374489784382803	NA	NA	6.73524e-05	144.75	6.73524e-05	#b3f396	4666.7859	144.75	1560.0	127.0	101.0	NA	NA	6.73524e-05	9.0535e-06
NODE145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	70.0	LOW	-461.296	{360.551,588.014}	{-588.014,-360.551}	Russia	Karachay-Cherkessia	2.MED	2.MED0	1.0	0.9995092098741248	0.9995092098741248	0.99	0.9911471207817788	0.9911471207817788	1.0	1.0	64.6863136	97.7453061	43.7368326	41.7267991	POINT (41.7267991 43.7368326)	2.0	0.09967474159999999	0.0	NA	NA	NA	0.0	1407.2341417257007	0.0	NA	NA	6.7376e-05	145.5	6.7376e-05	#b3f396	4666.7859	145.5	1560.0	127.0	101.0	NA	NA	6.7376e-05	9.0771e-06
NODE146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1796e-06	100.0	HIGH	-720.886	{684.857,720.886}	{-720.886,-684.857}	China	Inner Mongolia	2.MED	2.MED3	0.96	0.9633080372458714	0.9633080372458714	0.26	0.25968086316163674	0.25968086316163674	1.0	0.46	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	4.9820476776	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	5.9478499999999996e-05	154.22705078125	5.9478499999999996e-05	#b3f396	4407.1948999999995	154.22705078125	1301.0	0.0	36.0	NA	NA	5.9478499999999996e-05	1.1796e-06
NODE147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	7.077e-07	99.0	HIGH	-479.199	{361.804,568.295}	{-568.295,-361.804}	China	Inner Mongolia	2.MED	2.MED3	1.0	0.99889662175905	0.99889662175905	0.32	0.32037081194702033	0.32037081194702033	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	2.9889751962	241.688	NA	NA	NA	0.012367081510873524	0.0	0.0	NA	NA	6.0186199999999996e-05	148.765625	6.0186199999999996e-05	#b3f396	4648.8829	148.765625	1542.0	89.0	118.0	NA	NA	6.0186199999999996e-05	1.8873e-06
NODE148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.1232e-06	100.0	HIGH	-142.204	{80.9003,226.18}	{-226.18,-80.9003}	China	Gansu	2.MED	2.MED3	1.0	0.9999345470350376	0.9999345470350376	0.34	0.3400441260896451	0.3400441260896451	1.0	1.0	35.000074	104.999927	38.0000001	101.9999999	POINT (101.9999999 38.0000001)	4.0	8.9673479392	336.994	NA	NA	NA	0.02660981483112459	132.79020063144233	3.533522650190563	NA	NA	6.230939999999999e-05	147.5	6.230939999999999e-05	#b3f396	4985.876899999999	147.5	1879.0	84.0	62.0	NA	NA	6.230939999999999e-05	4.0105e-06
NODE149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.6514e-06	100.0	HIGH	-278.038	{213.391,363.588}	{-363.588,-213.391}	China	Inner Mongolia	2.MED	2.MED3	1.0	0.9999329279018472	0.9999329279018472	0.49	0.4870715440670674	0.4870715440670674	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	6.9746978084	201.161	NA	NA	NA	0.034672216823340506	0.0	0.0	NA	NA	6.18376e-05	150.03125	6.18376e-05	#b3f396	4850.0439	150.03125	1743.0	85.0	65.0	NA	NA	6.18376e-05	3.5386999999999997e-06
NODE150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.359e-07	100.0	HIGH	-230.119	{168.546,297.374}	{-297.374,-168.546}	China	Inner Mongolia	2.MED	2.MED3	1.0	0.9999622739014546	0.9999622739014546	0.93	0.927082889779438	0.927082889779438	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	0.9963250654	47.919	NA	NA	NA	0.02079185845697949	0.0	0.0	NA	NA	6.20735e-05	151.0625	6.20735e-05	#b3f396	4897.9628999999995	151.0625	1791.0	67.0	62.0	NA	NA	6.20735e-05	3.7746e-06
