sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_sub_year	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
NODE424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.0697e-06	100.0	HIGH	-560.176	{499.765,619.338}	{-619.338,-499.765}	Germany	Bavaria	1.PRE	1.PRE1	1.0	0.9999081400922508	0.9999081400922508	0.98	0.9773809497591897	0.9773809497591897	1.0	1.0	51.0834196	10.4234469	48.9467562	11.4038717	POINT (11.4038717 48.9467562)	11.0	8.752964130599999	114.252	NA	NA	NA	1.8115218989601933e-08	0.07661103639848754	0.0	0.0	NA	NA	6.1597e-05	425.078125	6.1597e-05	#e6ce74	4717.7399000000005	425.078125	1461.0	59.0	61.0	NA	NA	6.1597e-05	8.5699e-06
NODE425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	7.92e-07	100.0	HIGH	-526.786	{472.715,593.319}	{-593.319,-472.715}	Germany	Brandenburg	1.PRE	1.PRE1	1.0	0.9968002884792564	0.9968002884792564	0.33	0.3264294914784782	0.3264294914784782	1.0	1.0	51.0834196	10.4234469	52.84554920000001	13.2461296	POINT (13.2461296 52.84554920000001)	1.0	3.349445616	33.3904	NA	NA	NA	2.371939240021084e-08	0.10031163496094686	135.04628231763832	13.546713374679907	NA	NA	6.2389e-05	426.15625	6.2389e-05	#e6ce74	4751.130300000001	426.15625	1495.0	67.0	54.0	NA	NA	6.2389e-05	9.361900000000001e-06
NODE426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.224e-07	100.0	HIGH	-504.106	{442.599,550.181}	{-550.181,-442.599}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9966677818030409	0.9966677818030409	1.0	0.9984509407915518	0.9984509407915518	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	1.3634611952	22.6795	NA	NA	NA	1.421548094093785e-08	0.06011866201635838	543.9857555453406	32.70369577934368	NA	NA	6.27114e-05	427.3125	6.27114e-05	#e6ce74	4773.809800000001	427.3125	1517.0	46.0	62.0	NA	NA	6.27114e-05	9.684300000000001e-06
NODE427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	49.0	LOW	-500.582	{442.599,541.827}	{-541.827,-442.599}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999885982997684	0.9999885982997684	1.0	0.9999960214372936	0.9999960214372936	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.21187780979999998	3.52432	NA	NA	NA	1.421550823988741e-08	0.060118777466291365	0.0	0.0	NA	NA	6.27615e-05	428.625	6.27615e-05	#e6ce74	4777.334120000001	428.625	1521.0	41.0	58.0	NA	NA	6.27615e-05	9.734400000000001e-06
NODE428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	31.0	LOW	-498.922	{442.599,539.494}	{-539.494,-442.599}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999995713998038	0.9999995713998038	1.0	0.9999995164315464	0.9999995164315464	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.0998067128	1.66016	NA	NA	NA	1.4215497301464919e-08	0.060118731206630686	0.0	0.0	NA	NA	6.27851e-05	430.25	6.27851e-05	#e6ce74	4778.994280000002	430.25	1523.0	41.0	56.0	NA	NA	6.27851e-05	9.758e-06
NODE429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	15.0	LOW	-497.262	{442.523,538.058}	{-538.058,-442.523}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999996084611396	0.9999996084611396	1.0	0.9999995251813132	0.9999995251813132	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.0998067128	1.66016	NA	NA	NA	1.4215497301464919e-08	0.060118731206630686	0.0	0.0	NA	NA	6.28087e-05	428.75	6.28087e-05	#e6ce74	4780.654440000002	428.75	1524.0	41.0	55.0	NA	NA	6.28087e-05	9.7816e-06
NODE430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	25.0	LOW	-495.602	{442.523,537.024}	{-537.024,-442.523}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999996095366416	0.9999996095366416	1.0	0.9999995261097816	0.9999995261097816	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.0998067128	1.66016	NA	NA	NA	1.4215497301464919e-08	0.060118731206630686	0.0	0.0	NA	NA	6.283229999999999e-05	429.5	6.283229999999999e-05	#e6ce74	4782.314600000002	429.5	1526.0	42.0	53.0	NA	NA	6.283229999999999e-05	9.805199999999999e-06
NODE431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	40.0	LOW	-497.262	{442.599,538.517}	{-538.517,-442.599}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999996084611396	0.9999996084611396	1.0	0.9999995251813132	0.9999995251813132	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.0998067128	1.66016	NA	NA	NA	1.4215497301464919e-08	0.060118731206630686	0.0	0.0	NA	NA	6.28087e-05	431.75	6.28087e-05	#e6ce74	4780.654440000002	431.75	1524.0	41.0	55.0	NA	NA	6.28087e-05	9.7816e-06
NODE432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.356e-07	100.0	HIGH	-480.688	{411.174,536.592}	{-536.592,-411.174}	Switzerland	Nidwalden	1.PRE	1.PRE1	1.0	0.9999996095366416	0.9999996095366416	1.0	0.9999995261097816	0.9999995261097816	1.0	1.0	46.81333125000001	8.444947437939406	46.942756	8.4119773	POINT (8.4119773 46.942756)	8.0	0.9963754887999999	16.5735	NA	NA	NA	1.4215464446254563e-08	0.06011859225872628	0.0	0.0	NA	NA	6.30443e-05	432.5	6.30443e-05	#e6ce74	4797.2279400000025	432.5	1541.0	56.0	69.0	NA	NA	6.30443e-05	1.00172e-05
NODE433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	42.0	LOW	-704.833	{674.254,704.833}	{-704.833,-674.254}	Germany	Bavaria	1.PRE	1.PRE1	0.78	0.7770871433103235	0.7770871433103235	0.83	0.825135057964986	0.825135057964986	1.0	1.0	51.0834196	10.4234469	48.9467562	11.4038717	POINT (11.4038717 48.9467562)	11.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.352189999999999e-05	437.079179234177	5.352189999999999e-05	#e6ce74	4573.0826	437.079179234177	1317.0	0.0	30.0	NA	NA	5.352189999999999e-05	4.948e-07
NODE434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	7.0	LOW	-699.335	{674.254,704.833}	{-704.833,-674.254}	Germany	Bavaria	1.PRE	1.PRE1	0.79	0.7870515843506409	0.7870515843506409	0.82	0.8223162006037028	0.8223162006037028	1.0	1.0	51.0834196	10.4234469	48.9467562	11.4038717	POINT (11.4038717 48.9467562)	11.0	0.0998067128	5.49788	NA	NA	NA	4.292563679090849e-09	0.018153672470115755	0.0	0.0	NA	NA	5.354549999999999e-05	434.875	5.354549999999999e-05	#e6ce74	4578.58048	434.875	1322.0	5.0	25.0	NA	NA	5.354549999999999e-05	5.184e-07
NODE435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	11.0	LOW	-693.796	{671,704.833}	{-704.833,-671}	Germany	Bavaria	1.PRE	1.PRE1	0.82	0.8180775650760413	0.8180775650760413	0.84	0.8434403045987837	0.8434403045987837	1.0	1.0	51.0834196	10.4234469	48.9467562	11.4038717	POINT (11.4038717 48.9467562)	11.0	0.0998067128	5.53925	NA	NA	NA	4.260504580945073e-09	0.01801809140226565	0.0	0.0	NA	NA	5.356909999999999e-05	435.75	5.356909999999999e-05	#e6ce74	4584.119729999999	435.75	1328.0	11.0	22.0	NA	NA	5.356909999999999e-05	5.42e-07
NODE436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	26.0	LOW	-692.136	{659.834,704.833}	{-704.833,-659.834}	Germany	Bavaria	1.PRE	1.PRE1	0.89	0.8907239780806296	0.8907239780806296	0.9	0.8979486892863205	0.8979486892863205	1.0	1.0	51.0834196	10.4234469	48.9467562	11.4038717	POINT (11.4038717 48.9467562)	11.0	0.0998067128	1.66016	NA	NA	NA	1.4215497301464919e-08	0.060118731206630686	0.0	0.0	NA	NA	5.3592699999999986e-05	436.5	5.3592699999999986e-05	#e6ce74	4585.77989	436.5	1329.0	12.0	33.0	NA	NA	5.3592699999999986e-05	5.655999999999999e-07
NODE437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	14.0	LOW	-704.833	{674.254,704.833}	{-704.833,-674.254}	France	North Brabant	1.PRE	1.PRE1	0.35	0.34856177684893297	0.34856177684893297	0.34	0.33573120182774985	0.33573120182774985	1.0	1.0	46.603354	1.8883335	51.6017723	5.444139099999999	POINT (5.444139099999999 51.6017723)	2.0	0.21187780979999998	0.0	NA	NA	NA	0.0	0.0	2435.444064275035	0.0	NA	NA	5.3571999999999995e-05	439.283358468354	5.3571999999999995e-05	#e6ce74	4573.0826	439.283358468354	1317.0	0.0	30.0	NA	NA	5.3571999999999995e-05	5.449e-07
NODE438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.358e-07	100.0	HIGH	-704.833	{674.254,704.833}	{-704.833,-674.254}	The Netherlands	North Brabant	1.PRE	1.PRE2	0.88	0.8757182522103822	0.8757182522103822	0.98	0.9775301691158051	0.9775301691158051	1.0	0.99	52.5001698	5.7480821	51.6017723	5.444139099999999	POINT (5.444139099999999 51.6017723)	2.0	1.8430409084000001	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.4007799999999995e-05	440.56671693670796	5.4007799999999995e-05	#e6ce74	4573.0826	440.56671693670796	1317.0	0.0	30.0	NA	NA	5.4007799999999995e-05	9.807e-07
NODE439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	73.0	LOW	-704.833	{674.254,704.833}	{-704.833,-674.254}	The Netherlands	North Brabant	1.PRE	1.PRE2	0.86	0.8600512641887347	0.8600512641887347	0.97	0.9727280936714978	0.9727280936714978	1.0	0.99	52.5001698	5.7480821	51.6017723	5.444139099999999	POINT (5.444139099999999 51.6017723)	2.0	0.21187780979999998	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.4057899999999996e-05	442.1334338734159	5.4057899999999996e-05	#e6ce74	4573.0826	442.1334338734159	1317.0	0.0	30.0	NA	NA	5.4057899999999996e-05	1.0308e-06
NODE440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.718e-07	72.0	LOW	-704.833	{674.254,704.833}	{-704.833,-674.254}	The Netherlands	North Brabant	1.PRE	1.PRE2	0.88	0.8823849447027518	0.8823849447027518	0.98	0.9828588559624803	0.9828588559624803	1.0	0.99	52.5001698	5.7480821	51.6017723	5.444139099999999	POINT (5.444139099999999 51.6017723)	2.0	1.9952884363999999	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.4529699999999994e-05	444.26686774683185	5.4529699999999994e-05	#e6ce74	4573.0826	444.26686774683185	1317.0	0.0	30.0	NA	NA	5.4529699999999994e-05	1.5025999999999998e-06
NODE441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.557e-06	100.0	HIGH	-704.833	{674.254,704.833}	{-704.833,-674.254}	China	Qinghai	1.ANT	1.ANT1	0.41	0.4130978332416783	0.4130978332416783	0.39	0.392173332455818	0.392173332455818	0.33	0.33	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	10.813803585999999	0.0	NA	NA	NA	0.0	0.0	650.7221546083764	0.0	NA	NA	5.70867e-05	447.5337354936637	5.70867e-05	#ff964f	4573.0826	447.5337354936637	1317.0	0.0	30.0	NA	NA	5.70867e-05	0
NODE442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.04313e-05	100.0	HIGH	-346.678	{255.614,442.111}	{-442.111,-255.614}	Kenya	Nairobi	1.ANT	1.ANT1	0.44	0.4429970813971484	0.4429970813971484	0.56	0.5581585088777333	0.5581585088777333	1.0	1.0	1.4419683	38.4313975	-1.30316895	36.826061224105075	POINT (36.82606122410508 -1.30316895)	1.0	44.1149899674	358.156	NA	NA	NA	2.912501814851629e-08	0.12317255600185394	166.6382913833904	20.52526427747391	NA	NA	6.7518e-05	442.875	6.7518e-05	#ff964f	4931.2386	442.875	1675.0	96.0	91.0	NA	NA	6.7518e-05	1.04313e-05
NODE443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.16956e-05	100.0	HIGH	-67	{67,99.2845}	{-99.2845,-67}	Uganda	Nairobi	1.ANT	1.ANT1	0.39	0.3890346570037173	0.3890346570037173	0.47	0.4742002841237992	0.4742002841237992	1.0	1.0	1.5333553999999998	32.2166578	-1.30316895	36.826061224105075	POINT (36.82606122410508 -1.30316895)	1.0	49.461838568800005	279.678	NA	NA	NA	4.181809080442509e-08	0.17685280418481256	0.0	0.0	NA	NA	7.92136e-05	443.75	7.92136e-05	#ff964f	5210.9166	443.75	1954.0	32.0	0.0	NA	NA	7.92136e-05	2.21269e-05
NODE444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	78.0	LOW	-67	{67,99.2845}	{-99.2845,-67}	Democratic Republic of the Congo	Nairobi	1.ANT	1.ANT1	1.0	0.9982166661883904	0.9982166661883904	0.4	0.4030746663812973	0.4030746663812973	1.0	1.0	-2.9814344	23.822263600000007	-1.30316895	36.826061224105075	POINT (36.82606122410508 -1.30316895)	1.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	7.92372e-05	444.5	7.92372e-05	#ff964f	5210.9166	444.5	1954.0	32.0	0.0	NA	NA	7.92372e-05	2.21505e-05
NODE445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.6099e-06	100.0	HIGH	-604.144	{537.832,669.068}	{-669.068,-537.832}	China	Qinghai	1.IN	1.IN1	1.0	0.9981364121363812	0.9981364121363812	1.0	0.998714320655518	0.998714320655518	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	11.0375228702	100.689	NA	NA	NA	2.5920408386218957e-08	0.1096199472653418	0.0	0.0	NA	NA	5.9696599999999994e-05	452.1924709873274	5.9696599999999994e-05	#ff4f28	4673.7716	452.1924709873274	1417.0	65.0	67.0	NA	NA	5.9696599999999994e-05	0
NODE446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	34.0	LOW	-604.144	{537.832,669.068}	{-669.068,-537.832}	China	Qinghai	1.IN	1.IN1	1.0	0.9999900207079784	0.9999900207079784	1.0	0.9998932258326616	0.9998932258326616	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.972019999999999e-05	458.3849419746548	5.972019999999999e-05	#ff4f28	4673.7716	458.3849419746548	1417.0	65.0	67.0	NA	NA	5.972019999999999e-05	2.36e-08
NODE447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	40.0	LOW	-406.631	{322.387,544.527}	{-544.527,-322.387}	China	Qinghai	1.IN	1.IN1	1.0	0.9999983066478764	0.9999983066478764	1.0	0.9969380755083536	0.9969380755083536	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.0998067128	197.513	NA	NA	NA	1.194858059975799e-10	0.0005053171831727531	0.0	0.0	NA	NA	5.974379999999999e-05	447.5	5.974379999999999e-05	#ff4f28	4871.2846	447.5	1615.0	138.0	84.0	NA	NA	5.974379999999999e-05	4.72e-08
NODE448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.711e-07	100.0	HIGH	-604.144	{537.832,669.068}	{-669.068,-537.832}	China	Qinghai	1.IN	1.IN2	1.0	0.9999982801603859	0.9999982801603859	1.0	0.9960605916577552	0.9960605916577552	1.0	0.33	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	1.9923280678	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	6.0191299999999994e-05	469.2698839493096	6.0191299999999994e-05	#ff4f28	4673.7716	469.2698839493096	1417.0	65.0	67.0	NA	NA	6.0191299999999994e-05	4.947e-07
NODE449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	28.0	LOW	-401.49	{324.356,480.429}	{-480.429,-324.356}	China	Qinghai	1.IN	1.IN2	1.0	0.9999983376121168	0.9999983376121168	1.0	0.9967502479723952	0.9967502479723952	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.0998067128	202.654	NA	NA	NA	1.164546468364799e-10	0.0004924981140268635	0.0	0.0	NA	NA	6.021489999999999e-05	456.375	6.021489999999999e-05	#ff4f28	4876.4256000000005	456.375	1620.0	79.0	77.0	NA	NA	6.021489999999999e-05	5.183e-07
NODE450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	46.0	LOW	-306.652	{243.072,376.626}	{-376.626,-243.072}	China	Qinghai	1.IN	1.IN2	1.0	0.9999983385003418	0.9999983385003418	0.99	0.9949820898446952	0.9949820898446952	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.0998067128	94.8375	NA	NA	NA	2.488467114801634e-10	0.0010523971298273362	0.0	0.0	NA	NA	6.023849999999999e-05	450.734375	6.023849999999999e-05	#ff4f28	4971.2631	450.734375	1715.0	70.0	63.0	NA	NA	6.023849999999999e-05	5.419e-07
NODE451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.356e-07	100.0	HIGH	-243.497	{180.202,322.733}	{-322.733,-180.202}	China	Qinghai	1.IN	1.IN2	1.0	0.999998363675928	0.999998363675928	1.0	0.9999799503782546	0.9999799503782546	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.9963754887999999	63.1557	NA	NA	NA	3.730462966921433e-09	0.0157764934724815	0.0	0.0	NA	NA	6.047409999999999e-05	449.5	6.047409999999999e-05	#ff4f28	5034.4188	449.5	1778.0	79.0	63.0	NA	NA	6.047409999999999e-05	7.775e-07
NODE452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	9.423e-07	100.0	HIGH	-183.035	{109.868,251.037}	{-251.037,-109.868}	China	Qinghai	1.IN	1.IN2	1.0	0.9999983510926824	0.9999983510926824	0.54	0.5362128540076865	0.5362128540076865	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	3.9850790454	123.617	NA	NA	NA	7.622737972932525e-09	0.032237305915853	0.0	0.0	NA	NA	6.11808e-05	451.96875	6.11808e-05	#ff4f28	5094.8801	451.96875	1838.0	68.0	74.0	NA	NA	6.11808e-05	1.4842e-06
NODE453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1778e-06	100.0	HIGH	-100.348	{50.644,139.542}	{-139.542,-50.644}	China	Qinghai	1.IN	1.IN2	1.0	0.999998351209184	0.999998351209184	0.54	0.5362448118142668	0.5362448118142668	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	4.9810316244	82.6876	NA	NA	NA	1.4243973703433162e-08	0.06023916070124178	0.0	0.0	NA	NA	6.235859999999999e-05	452.9375	6.235859999999999e-05	#ff4f28	5177.5677000000005	452.9375	1921.0	39.0	50.0	NA	NA	6.235859999999999e-05	2.662e-06
NODE454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.711e-07	100.0	HIGH	-69.0847	{40.1047,101.457}	{-101.457,-40.1047}	China	Tibet	1.IN	1.IN2	1.0	0.999998351211512	0.999998351211512	1.0	0.9975499845771036	0.9975499845771036	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	1.9923280678	31.2628	NA	NA	NA	1.5069027726243332e-08	0.06372839501900023	390.9413525320771	24.91406494342643	NA	NA	6.282969999999999e-05	453.875	6.282969999999999e-05	#ff4f28	5208.830500000001	453.875	1952.0	32.0	29.0	NA	NA	6.282969999999999e-05	3.1331e-06
NODE455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.356e-07	100.0	HIGH	-65.3969	{36.2136,98.8338}	{-98.8338,-36.2136}	China	Tibet	1.IN	1.IN2	1.0	0.9999983513267456	0.9999983513267456	1.0	0.9999884188649883	0.9999884188649883	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	0.9963754887999999	3.68775	NA	NA	NA	6.388719408853637e-08	0.270185204745441	0.0	0.0	NA	NA	6.306529999999999e-05	454.75	6.306529999999999e-05	#ff4f28	5212.518250000001	454.75	1956.0	33.0	29.0	NA	NA	6.306529999999999e-05	3.3687e-06
NODE456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	9.423e-07	100.0	HIGH	-25	{25,43.6934}	{-43.6934,-25}	China	Tibet	1.IN	1.IN2	1.0	0.9999983637935878	0.9999983637935878	1.0	0.999999403055282	0.999999403055282	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	3.9850790454	40.3969	NA	NA	NA	2.3326047295708332e-08	0.09864813996618552	0.0	0.0	NA	NA	6.400759999999999e-05	455.5	6.400759999999999e-05	#ff4f28	5252.915150000001	455.5	1996.0	18.0	0.0	NA	NA	6.400759999999999e-05	4.311e-06
NODE457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	45.0	LOW	-320.668	{249.354,397.703}	{-397.703,-249.354}	China	Qinghai	1.IN	1.IN2	1.0	0.9999983382615972	0.9999983382615972	0.99	0.9928726694594688	0.9928726694594688	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	0.0998067128	80.8216	NA	NA	NA	2.920011482079048e-10	0.001234901471883754	0.0	0.0	NA	NA	6.023849999999999e-05	462.015625	6.023849999999999e-05	#ff4f28	4957.247200000001	462.015625	1701.0	77.0	71.0	NA	NA	6.023849999999999e-05	5.419e-07
NODE458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.4134e-06	100.0	HIGH	-149.386	{94.0221,212.614}	{-212.614,-94.0221}	China	Tibet	1.IN	1.IN2	1.0	0.9999983510902936	0.9999983510902936	1.0	0.9954644500712504	0.9954644500712504	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	5.977407113200001	171.282	NA	NA	NA	8.251888698170269e-09	0.03489804598965449	130.3045642973408	4.54737467751049	NA	NA	6.165189999999999e-05	457.9375	6.165189999999999e-05	#ff4f28	5128.529200000001	457.9375	1872.0	63.0	55.0	NA	NA	6.165189999999999e-05	1.9553e-06
