sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout
GCA_000325085.1_ASM32508v1_genomic	I2001001	2001.0	-20	China	Shaanxi	35.000074	104.999927	35.8894105	109.13572849999998	Medievalis	2.MED	2.MED3	SAMN02403088	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2001.0	20.0	0.0	35.8894105	109.13572849999998	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000325065.1_ASM32506v1_genomic	I1994006	1994.0	-27	China	Hebei	35.000074	104.999927	39.0000001	116.0	Medievalis	2.MED	2.MED3	SAMN02403087	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1994.0	27.0	0.0	39.0000001	116.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum sungaris	Siphonaptera	NA
GCA_000325045.1_ASM32504v1_genomic	I1991001	1991.0	-30	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403086	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1991.0	30.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000325025.1_ASM32502v1_genomic	I1970005	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403085	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000325005.1_ASM32500v1_genomic	I1969003	1969.0	-52	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403084	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1969.0	52.0	0.0	37.0000001	105.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000324985.1_ASM32498v1_genomic	I160001	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324965.1_ASM32496v1_genomic	H1959004	1959.0	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403082	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1959.0	62.0	0.0	42.9995032	125.9816054	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	NA
GCA_000324945.1_ASM32494v1_genomic	H1958004	1958.0	-63	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis	2.MED	2.MED3	SAMN02403081	KEEP: Assembly Modern Cui 2013	2	Asia	1958.0	63.0	0.0	42.9995032	125.9816054	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	NA
GCA_000324905.1_ASM32490v1_genomic	G1996010	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403079	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Pseudois nayaur	Artiodactyla	NA
GCA_000324885.1_ASM32488v1_genomic	G1996006	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403078	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000324845.1_ASM32484v1_genomic	F1954001	1954.0	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1954.0	67.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus flavipectus	Rodentia	NA
GCA_000324765.1_ASM32476v1_genomic	E1977001	1977.0	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1977.0	44.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ctenophthalmus quadratus	Siphonaptera	NA
GCA_000324745.1_ASM32474v1_genomic	D1991004	1991.0	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1991.0	30.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324725.1_ASM32472v1_genomic	D1982001	1982.0	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1	Asia	1982.0	39.0	0.0	38.0000001	101.9999999	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000324705.1_ASM32470v1_genomic	D1964002	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Canis faliaris	Carnivora	NA
GCA_000324685.1_ASM32468v1_genomic	D1964001	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403069	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324665.1_ASM32466v1_genomic	CMCCN010025	2000.0	-21	China	Sečuán	35.000074	104.999927	30.500000099999998	102.4999999	Microtus	0.PE	0.PE4m	SAMN02403068	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2000.0	21.0	0.0	30.500000099999998	102.4999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Microtus fuscus	Rodentia	NA
GCA_000324605.1_ASM32460v1_genomic	CMCC99103	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403065	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000324585.1_ASM32458v1_genomic	CMCC96007	1989.0	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403064	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1989.0	32.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meles meles	Carnivora	NA
GCA_000324565.1_ASM32456v1_genomic	CMCC96001	1957.0	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403063	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	1957.0	64.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Vulpes vulpes	Carnivora	NA
GCA_000324545.1_ASM32454v1_genomic	CMCC95001	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403062	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	NA
GCA_000324505.1_ASM32450v1_genomic	CMCC92010	1971.0	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403060	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1971.0	50.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	NA
GCA_000324485.1_ASM32448v1_genomic	CMCC92004	1957.0	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403059	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1957.0	64.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ophthalmopsylla kiritschenkoi	Siphonaptera	NA
GCA_000324465.1_ASM32446v1_genomic	CMCC91090	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Microtus	0.PE	0.PE4m	SAMN02403058	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Microtus brandti	Rodentia	NA
GCA_000324445.1_ASM32444v1_genomic	CMCC90027	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403057	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA
GCA_000324425.1_ASM32442v1_genomic	CMCC87001	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus flavipectus	Rodentia	NA
GCA_000324405.1_ASM32440v1_genomic	CMCC84046	1984.0	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1984.0	37.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Eothenomys miletus	Rodentia	NA
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Apodemus chevrieri	Rodentia	NA
GCA_000324345.1_ASM32434v1_genomic	CMCC8211	1982.0	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403052	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1982.0	39.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	NA
GCA_000324325.1_ASM32432v1_genomic	CMCC71001	1961.0	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1961.0	60.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324305.1_ASM32430v1_genomic	CMCC67001	1959.0	-62	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403050	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1959.0	62.0	0.0	43.2443242	114.32516640000001	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000324285.1_ASM32428v1_genomic	CMCC640047	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000324265.1_ASM32426v1_genomic	CMCC64001	1957.0	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403048	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1957.0	64.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhipicephalus sanguineus	Ixodida	NA
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954.0	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1954.0	67.0	0.0	42.9995032	125.9816054	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	NA
GCA_000324225.1_ASM32422v1_genomic	CMCC49003	1976.0	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1976.0	45.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA
GCA_000324205.1_ASM32420v1_genomic	CMCC43032	1980.0	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403045	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1980.0	41.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA
GCA_000324185.1_ASM32418v1_genomic	CMCC42007	1967.0	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1967.0	54.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA
GCA_000324165.1_ASM32416v1_genomic	CMCC38001	1979.0	-42	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403043	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1979.0	42.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA
GCA_000324145.1_ASM32414v1_genomic	CMCC348002	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403042	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324125.1_ASM32412v1_genomic	CMCC347001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403041	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324085.1_ASM32408v1_genomic	CMCC27002	1991.0	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1991.0	30.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403038	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA
GCA_000324025.1_ASM32402v1_genomic	CMCC125002	1964.0	-57	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403036	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1964.0	57.0	0.0	37.0000001	105.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus alaschanicus	Rodentia	NA
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323945.1_ASM32394v1_genomic	CMCC107004	2003.0	-18	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403032	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	2003.0	18.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum mongolicus	Siphonaptera	NA
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996.0	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403031	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	NA
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989.0	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403030	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1989.0	32.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	NA
GCA_000323885.1_ASM32388v1_genomic	CMCC10012	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ixodex crenulatus	Ixodida	NA
GCA_000323865.1_ASM32386v1_genomic	CMCC05013	1988.0	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1988.0	33.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Linognathoides palaearctus	Phthiraptera	NA
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027	KEEP: Assembly Modern Cui 2013 Placement	0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Allactaga sibirica	Rodentia	NA
GCA_000323825.1_ASM32382v1_genomic	CMCC03001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ochotona dauurica	Lagomorpha	NA
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965.0	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1965.0	56.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Mustela eversmanni	Carnivora	NA
GCA_000323785.1_ASM32378v1_genomic	C1989001	1989.0	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1989.0	32.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976.0	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1976.0	45.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323725.1_ASM32372v1_genomic	A1973001	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	NA
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956.0	-65	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403019	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1956.0	65.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	NA
GCA_000323685.1_ASM32368v1_genomic	970754	1997.0	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1997.0	24.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	NA
GCA_000323665.1_ASM32366v1_genomic	945	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Human flea	Siphonaptera	NA
GCA_000323645.1_ASM32364v1_genomic	91	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA
GCA_000323625.1_ASM32362v1_genomic	9	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323605.1_ASM32360v1_genomic	780441	1978.0	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1978.0	43.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323585.1_ASM32358v1_genomic	735	1965.0	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938731999999995	30.316228999999996	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1965.0	56.0	0.0	59.938731999999995	30.316228999999996	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	NA
GCA_000323565.1_ASM32356v1_genomic	7338	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323545.1_ASM32354v1_genomic	710317	1971.0	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1971.0	50.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323525.1_ASM32352v1_genomic	71021	1989.0	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1989.0	32.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA
GCA_000323505.1_ASM32350v1_genomic	7	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323485.1_ASM32348v1_genomic	620024	1962.0	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	1962.0	59.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
